country_iso3,HS4,trade_value_usd,trade_quantity_mt,year,commodity
LVA,1001,426901.942,2175308.093,2016,WHEAT_US_HRW
LVA,1003,21745.825,78952.833,2016,BARLEY
LVA,1005,26249.275,142971.725,2016,MAIZE
LVA,1006,1218.233,1433.842,2016,RICE_05
LVA,1201,152.433,336.598,2016,SOYBEANS
LVA,1511,1260.501,979.3770000000001,2016,PALM_OIL
LVA,1513,21.706,2.206,2016,COCONUT_OIL
LVA,1701,3178.208,2780.884,2016,SUGAR_WLD
LVA,1801,1.533,0.508,2016,COCOA
LVA,2401,515.785,88.617,2016,TOBAC_US
LVA,2510,9.963000000000001,0.29800000000000004,2016,PHOSROCK
LVA,2601,22812.679,424814.33,2016,IRON_ORE
LVA,2701,105099.996,1304086.237,2016,COAL_AUS
LVA,2709,10588.342,40661.542,2016,CRUDE_PETRO
LVA,2711,37280.4,131466.351,2016,NGAS_EUR
LVA,2835,333.087,343.56,2016,TSP
LVA,3102,70097.123,301650.661,2016,UREA_EE_BULK
LVA,3104,14444.252,55651.587,2016,POTASH
LVA,3105,37719.117,103655.24,2016,DAP
LVA,4001,69.932,21.222,2016,RUBBER1_MYSG
LVA,4412,231992.938,217682.431,2016,PLYWOOD
LVA,5201,11234.645,6528.423,2016,COTTON_A_INDX
LVA,7106,799,1.664,2016,SILVER
LVA,7108,83190.558,2.311,2016,GOLD
LVA,7110,3645.47,0.128,2016,PLATINUM
LVA,7403,8474.89,1978.1229999999998,2016,COPPER
LVA,7502,1.276,0.096,2016,NICKEL
LVA,7601,15933.735999999999,8563.793,2016,ALUMINUM
LVA,7801,949.639,547.8829999999999,2016,LEAD
LVA,7901,724.001,339.365,2016,ZINC
LVA,8001,23.863,2.3609999999999998,2016,TIN
MAC,1006,142.023,176.868,2016,RICE_05
MAC,1701,4.303,4.29,2016,SUGAR_WLD
MAC,2601,0.312,0.04,2016,IRON_ORE
MAC,2701,199.638,4000,2016,COAL_AUS
MAC,4001,138.943,100.8,2016,RUBBER1_MYSG
MAC,4412,55.828,41.741,2016,PLYWOOD
MAC,7106,11.952,0.023,2016,SILVER
MAC,7110,4.514,0.001,2016,PLATINUM
MAC,7601,133.615,74.018,2016,ALUMINUM
MAR,1001,92.577,164.29,2016,WHEAT_US_HRW
MAR,1003,0.001,0.006,2016,BARLEY
MAR,1005,44.394,76.554,2016,MAIZE
MAR,1006,2182.998,3965.632,2016,RICE_05
MAR,1201,2.371,2.1790000000000003,2016,SOYBEANS
MAR,1511,89.378,159.62800000000001,2016,PALM_OIL
MAR,1513,44.627,68.756,2016,COCONUT_OIL
MAR,1701,123006.262,249124.62399999998,2016,SUGAR_WLD
MAR,1801,4.735,0.54,2016,COCOA
MAR,2401,118.397,32.049,2016,TOBAC_US
MAR,2510,1089799.586,10422852.547,2016,PHOSROCK
MAR,2601,3003.131,55278.293,2016,IRON_ORE
MAR,2701,84.84400000000001,54.94,2016,COAL_AUS
MAR,2711,88291.552,381703.238,2016,NGAS_EUR
MAR,2835,30398.302,62492.534,2016,TSP
MAR,3102,42809.332,86756.784,2016,UREA_EE_BULK
MAR,3104,5736.876,18684.698,2016,POTASH
MAR,3105,2182855.153,5685809.955,2016,DAP
MAR,4001,12685.644,5790.736000000001,2016,RUBBER1_MYSG
MAR,4412,11111.625,7674.4130000000005,2016,PLYWOOD
MAR,5201,43.615,48.435,2016,COTTON_A_INDX
MAR,7106,119999.638,220.357,2016,SILVER
MAR,7108,145570.229,3.703,2016,GOLD
MAR,7110,1.483,0,2016,PLATINUM
MAR,7403,3427.816,740.9730000000001,2016,COPPER
MAR,7502,10.53,0.455,2016,NICKEL
MAR,7601,6549.808,4080.619,2016,ALUMINUM
MAR,7801,151.193,125,2016,LEAD
MAR,7901,1497.393,576.5980000000001,2016,ZINC
MAR,8001,0.098,0.004,2016,TIN
MDA,1001,151101.95799999998,859427.35,2016,WHEAT_US_HRW
MDA,1003,24591.544,142561.739,2016,BARLEY
MDA,1005,61631.916,277028.219,2016,MAIZE
MDA,1006,0.575,0.288,2016,RICE_05
MDA,1201,12417.514,32077.741,2016,SOYBEANS
MDA,1701,40486.498999999996,66409.757,2016,SUGAR_WLD
MDA,2401,5780.838,1834.491,2016,TOBAC_US
MDA,2709,31.46,70.532,2016,CRUDE_PETRO
MDA,2711,75.176,181.797,2016,NGAS_EUR
MDA,2835,19.503,5.930000000000001,2016,TSP
MDA,3102,17.737000000000002,7.144,2016,UREA_EE_BULK
MDA,3104,0.091,0.006,2016,POTASH
MDA,3105,4.372,0.71,2016,DAP
MDA,4412,789.363,774.5459999999999,2016,PLYWOOD
MDA,5201,310.414,186.316,2016,COTTON_A_INDX
MDA,7108,423.308,0.021,2016,GOLD
MDA,7502,67.056,0.505,2016,NICKEL
MDG,1005,529.754,2757.326,2016,MAIZE
MDG,1006,389.528,498.554,2016,RICE_05
MDG,1201,67.384,97.406,2016,SOYBEANS
MDG,1511,981.994,907.565,2016,PALM_OIL
MDG,1513,5.814,5.421,2016,COCONUT_OIL
MDG,1701,6815.86,11200.578,2016,SUGAR_WLD
MDG,1801,36408.808,11595.863,2016,COCOA
MDG,2510,19.028,192.727,2016,PHOSROCK
MDG,2601,0.09000000000000001,1.002,2016,IRON_ORE
MDG,2709,0.724,2.125,2016,CRUDE_PETRO
MDG,2711,424.66299999999995,501.423,2016,NGAS_EUR
MDG,2835,0.134,0.025,2016,TSP
MDG,3102,17113.178,128998.702,2016,UREA_EE_BULK
MDG,3105,43.007999999999996,125.076,2016,DAP
MDG,4001,6.395,0.6,2016,RUBBER1_MYSG
MDG,4412,14.364999999999998,4.699,2016,PLYWOOD
MDG,5201,4447.68,3260.954,2016,COTTON_A_INDX
MDG,7106,0.031,0.007,2016,SILVER
MDG,7108,141606.00600000002,4.476,2016,GOLD
MDG,7403,1007.212,655.06,2016,COPPER
MDG,7502,393079.047,41883.863,2016,NICKEL
MDG,7801,72.484,40.545,2016,LEAD
MDV,1001,55.467,248,2016,WHEAT_US_HRW
MDV,1006,134.792,200,2016,RICE_05
MDV,1513,4.125,1.448,2016,COCONUT_OIL
MDV,2711,66250.114,141187.464,2016,NGAS_EUR
MDV,4412,0.159,0.16299999999999998,2016,PLYWOOD
MEX,1001,368943.597,1398233.793,2016,WHEAT_US_HRW
MEX,1005,476864.41,1763175.278,2016,MAIZE
MEX,1006,1933.023,2065.565,2016,RICE_05
MEX,1201,66.407,102.92099999999999,2016,SOYBEANS
MEX,1511,2807.154,2686.141,2016,PALM_OIL
MEX,1513,1206.881,271.886,2016,COCONUT_OIL
MEX,1701,725545.56,1227683.376,2016,SUGAR_WLD
MEX,1801,1818.698,627.163,2016,COCOA
MEX,2401,30486.257,4607.999,2016,TOBAC_US
MEX,2510,0.596,0.155,2016,PHOSROCK
MEX,2601,7991.452,103641.971,2016,IRON_ORE
MEX,2701,886.995,2626.73,2016,COAL_AUS
MEX,2709,15786674.49,64933474.24,2016,CRUDE_PETRO
MEX,2711,59402.19,163987.04799999998,2016,NGAS_EUR
MEX,2835,53421.499,39426.335,2016,TSP
MEX,3102,9263.202,24449.8,2016,UREA_EE_BULK
MEX,3104,4736.581,13346.52,2016,POTASH
MEX,3105,232473.396,516259.483,2016,DAP
MEX,4001,2556.041,1790.7930000000001,2016,RUBBER1_MYSG
MEX,4412,12854.126,8743.663,2016,PLYWOOD
MEX,5201,51328.313,32119.988,2016,COTTON_A_INDX
MEX,7106,1869736.1130000001,3224.334,2016,SILVER
MEX,7108,4018550.905,112.869,2016,GOLD
MEX,7110,16965.835,0.7959999999999999,2016,PLATINUM
MEX,7403,821809.005,171440.16,2016,COPPER
MEX,7502,234.21099999999998,20.649,2016,NICKEL
MEX,7601,40506.883,21922.361,2016,ALUMINUM
MEX,7801,181576.13999999998,93032.765,2016,LEAD
MEX,7901,348732.449,165971.837,2016,ZINC
MEX,8001,2231.426,127.89999999999999,2016,TIN
MHL,1006,173.606,514.539,2016,RICE_05
MHL,1513,1710.057,1233.973,2016,COCONUT_OIL
MHL,2711,0.702,0.08,2016,NGAS_EUR
MHL,4412,3286.319,1996.694,2016,PLYWOOD
MKD,1001,984.004,5021.133,2016,WHEAT_US_HRW
MKD,1003,355.692,1765.347,2016,BARLEY
MKD,1005,499.485,1781.557,2016,MAIZE
MKD,1006,3787.832,6845.631,2016,RICE_05
MKD,1201,0.8140000000000001,0.322,2016,SOYBEANS
MKD,1511,428.305,494.295,2016,PALM_OIL
MKD,1513,18.785999999999998,2.9339999999999997,2016,COCONUT_OIL
MKD,1701,178.278,103.309,2016,SUGAR_WLD
MKD,2401,135450.541,30160.096,2016,TOBAC_US
MKD,2510,46.308,545.011,2016,PHOSROCK
MKD,2601,0.597,1.05,2016,IRON_ORE
MKD,2701,168.146,1853.389,2016,COAL_AUS
MKD,2711,2210.0460000000003,1552.801,2016,NGAS_EUR
MKD,2835,45.528999999999996,21.025,2016,TSP
MKD,3102,48.827999999999996,58.891999999999996,2016,UREA_EE_BULK
MKD,3104,0.361,0.404,2016,POTASH
MKD,3105,201.169,167.362,2016,DAP
MKD,4412,28.421,43.397,2016,PLYWOOD
MKD,7108,1079.867,0.048,2016,GOLD
MKD,7110,30.388,0.001,2016,PLATINUM
MKD,7403,5775.201999999999,1165.7140000000002,2016,COPPER
MKD,7601,66.464,35.044,2016,ALUMINUM
MKD,7801,328.624,149.56,2016,LEAD
MLI,1005,35.172000000000004,16947.701,2016,MAIZE
MLI,1006,39.33,194.571,2016,RICE_05
MLI,1201,15.328,58.567,2016,SOYBEANS
MLI,1511,1231.583,2345.881,2016,PALM_OIL
MLI,1513,56.443,36.483,2016,COCONUT_OIL
MLI,1701,17.53,56.824,2016,SUGAR_WLD
MLI,2401,10.547,131.135,2016,TOBAC_US
MLI,2601,0.029,0.1,2016,IRON_ORE
MLI,2711,23.451999999999998,30.65,2016,NGAS_EUR
MLI,2835,19.41,18.371,2016,TSP
MLI,3102,14327.958,45600.061,2016,UREA_EE_BULK
MLI,3104,8274.476,23550.932,2016,POTASH
MLI,3105,82983.549,155304.215,2016,DAP
MLI,4412,11.301,5.07,2016,PLYWOOD
MLI,5201,191293.058,122419.513,2016,COTTON_A_INDX
MLI,7108,3560925.894,92.512,2016,GOLD
MLI,7801,258.03,540,2016,LEAD
MLI,8001,0.059,0.13,2016,TIN
MLT,1001,3379.68,15872.939,2016,WHEAT_US_HRW
MLT,1003,0.267,0.315,2016,BARLEY
MLT,1005,215.763,1119.71,2016,MAIZE
MLT,1006,276.886,228.41899999999998,2016,RICE_05
MLT,1511,41.893,55.848,2016,PALM_OIL
MLT,1513,0.111,0.108,2016,COCONUT_OIL
MLT,1701,2501.099,1847.796,2016,SUGAR_WLD
MLT,1801,0.10400000000000001,0.024,2016,COCOA
MLT,2401,3681.946,455.405,2016,TOBAC_US
MLT,2510,0.076,0.024,2016,PHOSROCK
MLT,2601,0.02,0.128,2016,IRON_ORE
MLT,2701,0.327,3.8,2016,COAL_AUS
MLT,2709,51436.576,122157.484,2016,CRUDE_PETRO
MLT,2711,17713.02,55849.123,2016,NGAS_EUR
MLT,2835,27.831,5.114,2016,TSP
MLT,3102,0.324,1.166,2016,UREA_EE_BULK
MLT,3104,0.325,0.46,2016,POTASH
MLT,3105,2441.75,6931.627,2016,DAP
MLT,4001,0.29800000000000004,0.081,2016,RUBBER1_MYSG
MLT,4412,0.12,0.238,2016,PLYWOOD
MLT,5201,0.076,0.038,2016,COTTON_A_INDX
MLT,7106,44.417,0.112,2016,SILVER
MLT,7108,10054.12,0.297,2016,GOLD
MLT,7110,8.778,0.008,2016,PLATINUM
MLT,7403,0.004,0.001,2016,COPPER
MLT,7502,0.021,0.002,2016,NICKEL
MLT,7601,127.392,46.571,2016,ALUMINUM
MLT,7901,0.23600000000000002,0.148,2016,ZINC
MLT,8001,0.057999999999999996,0.002,2016,TIN
MMR,1005,58533.723,155671.915,2016,MAIZE
MMR,1006,212244.615,492343.528,2016,RICE_05
MMR,1201,181.725,344.875,2016,SOYBEANS
MMR,1511,879.369,983.21,2016,PALM_OIL
MMR,1513,27.643,20.79,2016,COCONUT_OIL
MMR,1701,1068258.5559999999,1127947.054,2016,SUGAR_WLD
MMR,2401,10220.662,6249.325,2016,TOBAC_US
MMR,2510,0.091,0.07,2016,PHOSROCK
MMR,2601,44164.398,840778.188,2016,IRON_ORE
MMR,2701,9.132,206.452,2016,COAL_AUS
MMR,2709,44044.152,119306.932,2016,CRUDE_PETRO
MMR,2711,6448313.957,361474170.548,2016,NGAS_EUR
MMR,3105,168.106,264.127,2016,DAP
MMR,4001,206307.992,145369.283,2016,RUBBER1_MYSG
MMR,4412,13789.482,17849.234,2016,PLYWOOD
MMR,5201,4114.528,1048.74,2016,COTTON_A_INDX
MMR,7108,17014.199,0.417,2016,GOLD
MMR,7403,293067.319,60369.453,2016,COPPER
MMR,7801,14263.417,6860.281,2016,LEAD
MMR,7901,10593.827,4833.508,2016,ZINC
MMR,8001,12312.642,692.03,2016,TIN
MNE,1003,1.743,3,2016,BARLEY
MNE,1005,3.645,19.502,2016,MAIZE
MNE,1006,0.884,0.799,2016,RICE_05
MNE,1201,0.05,0.077,2016,SOYBEANS
MNE,1701,10.472999999999999,5.877,2016,SUGAR_WLD
MNE,2401,506.955,211.20999999999998,2016,TOBAC_US
MNE,2701,3.249,9.406,2016,COAL_AUS
MNE,2709,2.864,9.482,2016,CRUDE_PETRO
MNE,2711,0.065,0.01,2016,NGAS_EUR
MNE,2835,0.014,0.001,2016,TSP
MNE,3102,7.301,32.5,2016,UREA_EE_BULK
MNE,3105,13.458,15.105,2016,DAP
MNE,4001,27.525,11.534,2016,RUBBER1_MYSG
MNE,4412,1425.328,1389.539,2016,PLYWOOD
MNE,7403,43.791,11.089,2016,COPPER
MNE,7601,82926.742,46305.08,2016,ALUMINUM
MNG,1006,311.209,692.156,2016,RICE_05
MNG,1701,4.983,3.415,2016,SUGAR_WLD
MNG,2601,234100.959,5939393.748,2016,IRON_ORE
MNG,2701,952555.613,12727547.808,2016,COAL_AUS
MNG,2709,318133.207,1071036.12,2016,CRUDE_PETRO
MNG,2711,27.241,59.219,2016,NGAS_EUR
MNG,2835,8.452,1.309,2016,TSP
MNG,7106,841.814,1.9140000000000001,2016,SILVER
MNG,7108,1527670.407,41.015,2016,GOLD
MNG,7403,92944.639,17524.998,2016,COPPER
MNG,7601,1463.675,777.146,2016,ALUMINUM
MNG,7801,639.552,722.8,2016,LEAD
MOZ,1001,9216.509,92303.59599999999,2016,WHEAT_US_HRW
MOZ,1005,167.91,1095.83,2016,MAIZE
MOZ,1006,789.2149999999999,1581.962,2016,RICE_05
MOZ,1201,186.515,420,2016,SOYBEANS
MOZ,1511,603.4259999999999,1822.3960000000002,2016,PALM_OIL
MOZ,1513,2984.27,2617.942,2016,COCONUT_OIL
MOZ,1701,109684.159,239949.247,2016,SUGAR_WLD
MOZ,2401,282830.81,61082.332,2016,TOBAC_US
MOZ,2601,1179.382,0.005,2016,IRON_ORE
MOZ,2701,622347.652,7337258.344,2016,COAL_AUS
MOZ,2709,8940.6,26779.575,2016,CRUDE_PETRO
MOZ,2711,315711.626,4120551.96,2016,NGAS_EUR
MOZ,2835,0.006,0.018,2016,TSP
MOZ,3102,43551.992999999995,127222.373,2016,UREA_EE_BULK
MOZ,3104,772.968,1797.357,2016,POTASH
MOZ,3105,10933.978,19309.016,2016,DAP
MOZ,4412,12.635,27.372,2016,PLYWOOD
MOZ,5201,24900.476,13542.137999999999,2016,COTTON_A_INDX
MOZ,7108,102865.243,2.8890000000000002,2016,GOLD
MOZ,7403,8869,1828.972,2016,COPPER
MOZ,7601,919398.843,498356.284,2016,ALUMINUM
MOZ,7801,5602.457,3233.2219999999998,2016,LEAD
MOZ,7901,0.909,0.045,2016,ZINC
MRT,1701,434.959,1012.1229999999999,2016,SUGAR_WLD
MRT,2601,1099970.474,24666875.12,2016,IRON_ORE
MRT,2701,1.477,1.1,2016,COAL_AUS
MRT,2709,97184.481,336149.428,2016,CRUDE_PETRO
MRT,2711,2570.21,5199.003,2016,NGAS_EUR
MRT,2835,79.068,151.84,2016,TSP
MRT,3102,574.907,1591.1100000000001,2016,UREA_EE_BULK
MRT,3105,0.006,0.012,2016,DAP
MRT,7108,470241.942,13.344999999999999,2016,GOLD
MSR,1513,0.037,0.002,2016,COCONUT_OIL
MSR,7801,0.022,0.018,2016,LEAD
MUS,1001,10011.047,25858.042,2016,WHEAT_US_HRW
MUS,1003,7.428999999999999,21.025,2016,BARLEY
MUS,1005,24923.393999999997,76507.707,2016,MAIZE
MUS,1006,4674.967000000001,7532.928,2016,RICE_05
MUS,1201,1.034,1.0259999999999998,2016,SOYBEANS
MUS,1511,22374.64,30328.111,2016,PALM_OIL
MUS,1513,664.147,388.907,2016,COCONUT_OIL
MUS,1701,259991.537,464948.635,2016,SUGAR_WLD
MUS,2401,2.605,0.4,2016,TOBAC_US
MUS,2510,0.109,0.016,2016,PHOSROCK
MUS,2701,7.7749999999999995,51.771,2016,COAL_AUS
MUS,2711,40184.496,92036.302,2016,NGAS_EUR
MUS,2835,61.202,99.37700000000001,2016,TSP
MUS,3102,17512.322,52678.782999999996,2016,UREA_EE_BULK
MUS,3104,4312.847,9157.033,2016,POTASH
MUS,3105,10160.901,19160.904,2016,DAP
MUS,4001,39.186,20.416,2016,RUBBER1_MYSG
MUS,4412,171.666,166.092,2016,PLYWOOD
MUS,5201,459.085,310.168,2016,COTTON_A_INDX
MUS,7106,1.135,0.006,2016,SILVER
MUS,7108,1116.208,0.039,2016,GOLD
MUS,7403,900.006,223.98000000000002,2016,COPPER
MUS,7601,73.861,12.499,2016,ALUMINUM
MUS,7901,48.255,25.001,2016,ZINC
MUS,8001,2.203,0.1,2016,TIN
MWI,1001,3.282,158.73,2016,WHEAT_US_HRW
MWI,1005,3479.088,1752.048,2016,MAIZE
MWI,1006,114.649,103.295,2016,RICE_05
MWI,1201,5283.718,8711.913,2016,SOYBEANS
MWI,1511,1.446,0.06,2016,PALM_OIL
MWI,1513,4.642,3.42,2016,COCONUT_OIL
MWI,1701,110520.706,177786.476,2016,SUGAR_WLD
MWI,2401,560189.625,133962.995,2016,TOBAC_US
MWI,2701,71.497,852.085,2016,COAL_AUS
MWI,3102,121.546,240,2016,UREA_EE_BULK
MWI,3105,937.165,3286.502,2016,DAP
MWI,4001,3102.105,2082.98,2016,RUBBER1_MYSG
MWI,4412,2963.585,5047.251,2016,PLYWOOD
MWI,5201,6690.393,3867.947,2016,COTTON_A_INDX
MWI,7108,82502.268,2.355,2016,GOLD
MWI,7601,46.207,25,2016,ALUMINUM
MWI,7801,139.704,64.61,2016,LEAD
MYS,1001,1400.738,3750.862,2016,WHEAT_US_HRW
MYS,1003,95.985,169.235,2016,BARLEY
MYS,1005,10402.307,43721.613000000005,2016,MAIZE
MYS,1006,6170.179,14230.715,2016,RICE_05
MYS,1201,13908.485999999999,57047.197,2016,SOYBEANS
MYS,1511,9928059.474,13855225.073,2016,PALM_OIL
MYS,1513,1144118.25,965267.878,2016,COCONUT_OIL
MYS,1701,101653.028,212866.815,2016,SUGAR_WLD
MYS,1801,66576.085,28812.43,2016,COCOA
MYS,2401,23037.872,5982.063,2016,TOBAC_US
MYS,2510,409.498,1691.585,2016,PHOSROCK
MYS,2601,803641.893,10631430.677000001,2016,IRON_ORE
MYS,2701,26015.624,433885.479,2016,COAL_AUS
MYS,2709,8059202.78,22000915.258,2016,CRUDE_PETRO
MYS,2711,8968426.43,26513049.074,2016,NGAS_EUR
MYS,2835,17816.529,28000.094,2016,TSP
MYS,3102,255420.43,1087569.42,2016,UREA_EE_BULK
MYS,3104,8383.09,25575.102,2016,POTASH
MYS,3105,128143.781,368736.51900000003,2016,DAP
MYS,4001,1093805.621,760113.992,2016,RUBBER1_MYSG
MYS,4412,1262044.541,1247624.349,2016,PLYWOOD
MYS,5201,19804.582000000002,15994.716,2016,COTTON_A_INDX
MYS,7106,15169.74,123.209,2016,SILVER
MYS,7108,485712.464,12.295,2016,GOLD
MYS,7110,5518.186000000001,0.5920000000000001,2016,PLATINUM
MYS,7403,357967.887,82586.258,2016,COPPER
MYS,7502,240554.58299999998,27273.464,2016,NICKEL
MYS,7601,1398632.364,792229.192,2016,ALUMINUM
MYS,7801,133855.024,69050.38,2016,LEAD
MYS,7901,118303.715,67175.632,2016,ZINC
MYS,8001,562174.38,33039.026,2016,TIN
NAM,1001,0.002,0.001,2016,WHEAT_US_HRW
NAM,1003,0.006,0.004,2016,BARLEY
NAM,1005,2.235,2.77,2016,MAIZE
NAM,1006,6958.406,4297.36,2016,RICE_05
NAM,1511,0.723,0.543,2016,PALM_OIL
NAM,1513,1.046,0.317,2016,COCONUT_OIL
NAM,1701,770.1850000000001,1744.833,2016,SUGAR_WLD
NAM,2401,1579.642,728.766,2016,TOBAC_US
NAM,2510,1.248,10.146,2016,PHOSROCK
NAM,2601,19.631,608.5409999999999,2016,IRON_ORE
NAM,2701,53.881,270.26800000000003,2016,COAL_AUS
NAM,2709,39.838,41.315,2016,CRUDE_PETRO
NAM,2711,108.015,57.321,2016,NGAS_EUR
NAM,2835,2.324,0.208,2016,TSP
NAM,3102,99.221,146.748,2016,UREA_EE_BULK
NAM,3104,51.194,86.088,2016,POTASH
NAM,3105,164.216,243.935,2016,DAP
NAM,4001,8.84,2.1990000000000003,2016,RUBBER1_MYSG
NAM,4412,6.268,27.069,2016,PLYWOOD
NAM,7106,2.427,0.003,2016,SILVER
NAM,7108,299350.137,13.265,2016,GOLD
NAM,7403,157146.134,28510.849,2016,COPPER
NAM,7801,4.91,0.698,2016,LEAD
NAM,7901,272932.857,124597.673,2016,ZINC
NAM,8001,0.243,0.011,2016,TIN
NCL,1006,3.1,0,2016,RICE_05
NCL,2601,1452.535,75089.005,2016,IRON_ORE
NCL,3102,21.749,41.7,2016,UREA_EE_BULK
NCL,3105,0.957,0.025,2016,DAP
NCL,4412,23.386,26.7,2016,PLYWOOD
NCL,7108,50.37,0.002,2016,GOLD
NCL,7601,483.234,318.538,2016,ALUMINUM
NER,1001,40.309999999999995,125.472,2016,WHEAT_US_HRW
NER,1006,330.283,991.301,2016,RICE_05
NER,1201,3.3520000000000003,21,2016,SOYBEANS
NER,1511,331.652,181.13000000000002,2016,PALM_OIL
NER,1513,1.617,0.54,2016,COCONUT_OIL
NER,1701,628.139,8243.535,2016,SUGAR_WLD
NER,1801,0.675,3,2016,COCOA
NER,2401,5.146,43.024,2016,TOBAC_US
NER,2510,2.531,2,2016,PHOSROCK
NER,2709,44.972,4.18,2016,CRUDE_PETRO
NER,2711,1777.785,3699.986,2016,NGAS_EUR
NER,2835,0.034,0.001,2016,TSP
NER,3102,273.828,1902.8739999999998,2016,UREA_EE_BULK
NER,3104,0.523,0.4,2016,POTASH
NER,3105,59.214,731.1,2016,DAP
NER,4001,2136.345,1612.9199999999998,2016,RUBBER1_MYSG
NER,4412,5.736,36,2016,PLYWOOD
NER,5201,258.247,161.571,2016,COTTON_A_INDX
NER,7106,124.83500000000001,0.465,2016,SILVER
NER,7108,188326.256,5.077999999999999,2016,GOLD
NER,7403,14.457,0.07200000000000001,2016,COPPER
NER,7601,148.771,72.574,2016,ALUMINUM
NER,7801,123.983,75,2016,LEAD
NGA,1001,13.491,21.168,2016,WHEAT_US_HRW
NGA,1003,5.183,5.344,2016,BARLEY
NGA,1005,319.821,7090.3369999999995,2016,MAIZE
NGA,1006,29.878,126.817,2016,RICE_05
NGA,1201,499.757,1017.4889999999999,2016,SOYBEANS
NGA,1511,868.878,2126.942,2016,PALM_OIL
NGA,1513,4714.917,3761.8120000000004,2016,COCONUT_OIL
NGA,1701,726.0070000000001,5213.783,2016,SUGAR_WLD
NGA,1801,754382.045,248397.91400000002,2016,COCOA
NGA,2401,0.6060000000000001,0.508,2016,TOBAC_US
NGA,2510,3.915,1.385,2016,PHOSROCK
NGA,2601,1.574,14.737000000000002,2016,IRON_ORE
NGA,2701,11.589,73.979,2016,COAL_AUS
NGA,2709,28126171.432,85449545.837,2016,CRUDE_PETRO
NGA,2711,5718996.581,16012433.151,2016,NGAS_EUR
NGA,2835,1.3880000000000001,4.266,2016,TSP
NGA,3102,40500.332,183076.052,2016,UREA_EE_BULK
NGA,3104,1.389,0.728,2016,POTASH
NGA,3105,847.617,2294.977,2016,DAP
NGA,4001,53149.976,38546.47,2016,RUBBER1_MYSG
NGA,4412,431.446,614.25,2016,PLYWOOD
NGA,5201,5493.92,4216.5830000000005,2016,COTTON_A_INDX
NGA,7106,6400.0830000000005,13.763,2016,SILVER
NGA,7108,711036.426,21.323999999999998,2016,GOLD
NGA,7403,4103.5830000000005,939.6329999999999,2016,COPPER
NGA,7601,100909.023,62741.721000000005,2016,ALUMINUM
NGA,7801,50011.062,27047.756,2016,LEAD
NGA,7901,298.523,83.43299999999999,2016,ZINC
NGA,8001,0.051,0.003,2016,TIN
NIC,1001,21.386,136.744,2016,WHEAT_US_HRW
NIC,1005,25.177,76.28399999999999,2016,MAIZE
NIC,1006,3990.966,11316.257000000001,2016,RICE_05
NIC,1201,16.481,53.022000000000006,2016,SOYBEANS
NIC,1511,20615.652,33804.396,2016,PALM_OIL
NIC,1513,90.252,71.318,2016,COCONUT_OIL
NIC,1701,125709.973,309573.283,2016,SUGAR_WLD
NIC,1801,5958.742,3162.23,2016,COCOA
NIC,2401,17252.736,1590.315,2016,TOBAC_US
NIC,2510,0.008,0.036,2016,PHOSROCK
NIC,2709,44917.772,133455,2016,CRUDE_PETRO
NIC,2711,523.386,978.296,2016,NGAS_EUR
NIC,2835,9.313,6.501,2016,TSP
NIC,3102,550.445,1793.512,2016,UREA_EE_BULK
NIC,3104,204.36599999999999,500.326,2016,POTASH
NIC,3105,262.546,1108.732,2016,DAP
NIC,4001,0.001,0,2016,RUBBER1_MYSG
NIC,4412,14.322000000000001,5.658,2016,PLYWOOD
NIC,5201,124.338,35.195,2016,COTTON_A_INDX
NIC,7106,11962.679999999998,22.288999999999998,2016,SILVER
NIC,7108,409866.575,16.463,2016,GOLD
NIC,7110,3.229,0,2016,PLATINUM
NIC,7601,0.002,0.005,2016,ALUMINUM
NLD,1001,236007.398,1082867.114,2016,WHEAT_US_HRW
NLD,1003,57676.315,287876.04099999997,2016,BARLEY
NLD,1005,392989.119,1727321.44,2016,MAIZE
NLD,1006,159385.311,201727.26,2016,RICE_05
NLD,1201,400015.79099999997,937112.891,2016,SOYBEANS
NLD,1511,1308312.116,1629412.622,2016,PALM_OIL
NLD,1513,431031.526,318201.559,2016,COCONUT_OIL
NLD,1701,283915.315,483384.489,2016,SUGAR_WLD
NLD,1801,231265.832,75515.942,2016,COCOA
NLD,2401,72815.296,14919.975,2016,TOBAC_US
NLD,2510,14503.578000000001,118542.445,2016,PHOSROCK
NLD,2601,8754.604,35340.835,2016,IRON_ORE
NLD,2701,266465.561,3043582.729,2016,COAL_AUS
NLD,2709,13593319.668,36991419.831,2016,CRUDE_PETRO
NLD,2711,4978594.441,18456289.156999998,2016,NGAS_EUR
NLD,2835,90017.618,137067.066,2016,TSP
NLD,3102,1062437.734,5340928.7299999995,2016,UREA_EE_BULK
NLD,3104,164330.894,381700.451,2016,POTASH
NLD,3105,508741.082,996471.794,2016,DAP
NLD,4001,22870.861,16445.604,2016,RUBBER1_MYSG
NLD,4412,59408.17,62256.871999999996,2016,PLYWOOD
NLD,5201,1157.482,418.36400000000003,2016,COTTON_A_INDX
NLD,7106,68461.48,101.958,2016,SILVER
NLD,7108,1279574.618,30.384,2016,GOLD
NLD,7110,34165.195,2.836,2016,PLATINUM
NLD,7403,303579.75299999997,62416.293,2016,COPPER
NLD,7502,608410.873,61788.585,2016,NICKEL
NLD,7601,2015113.629,1027085.276,2016,ALUMINUM
