ISO3,year,exports_gdp,exports_usd,fdi_in_gdp,fdi_out_gdp,gross_CF_gdp,gross_fixed_CF_gdp,gross_fixed_CF_private_gdp,imports_gdp,imports_usd,interest_payments,life_expectancy,un_multidim_pov,wb_multidim_pov,fiscal_balance_gdp,oda_gni,remittances_gdp,pov_international,pov_national,rnd_gdp,researchers_per_million,school_enrollment_primary
BWA,1990,55.05540706289393,2086950258.6986272,2.5296534627700087,0.19426150470823492,37.3669769651251,32.35588137287571,23.772926754911484,49.79191333385325,1887430353.4705825,2.7804940266145146,60.104,NA,NA,19.084702262366445,3.9410523713407057,2.2574038197258774,NA,NA,NA,NA,109.420013427734
BWA,1991,53.02951416115172,2090888359.8137476,-0.20826149028842417,0.2157890140337888,33.21017470125145,31.271210362889313,21.536869177931813,46.52887118527115,1834576022.343174,2.735343157135776,58.911,NA,NA,16.908070131417997,3.2720474051300803,2.117743310535143,NA,NA,NA,NA,111.721710205078
BWA,1992,48.17956309514283,1997748521.7267652,-0.03772333931572146,0.23777135083848688,30.419300632151717,29.550520696395704,17.992318156357527,41.57169149167228,1723755465.7597554,2.548725637181409,58.19,NA,NA,15.825512408692372,2.612443049603315,2.2668297726061803,NA,NA,NA,NA,109.231819152832
BWA,1993,47.09579720058073,1959245999.401587,-6.897608752909747,0.2281676992908447,28.779530976493273,26.946253114365092,14.954056449680838,39.11240780908911,1627126688.1957843,2.3928245667376102,57.316,NA,NA,13.93807032624509,2.9166357307709996,1.78566027905264,42.1,32.9,NA,NA,107.772499084473
BWA,1994,47.82239868469382,2036880108.915704,-0.3323246368278333,0.22213278356386784,25.98254420793032,25.881972259633045,13.66073146415266,40.358211043674466,1718960979.9433444,2.5414298174381185,55.97,NA,NA,3.5619960470851626,2.111077769718538,1.6406343408091746,NA,NA,NA,NA,107.288078308105
BWA,1995,50.83649784203382,2404870920.533712,1.4884630665314944,0.864711638036227,27.130133748150858,26.977627304753625,15.0635570602858,43.758673803968215,2070047438.7374392,2.2808197007046642,54.713,NA,NA,4.993823489042412,1.9083317408595035,1.1697245615057954,NA,NA,NA,NA,106.133697509766
BWA,1996,53.828444483056046,2609472302.63429,1.4683555202169196,-0.02172523782997256,23.443521213287084,23.01348441504446,12.136376893434027,37.12713079199995,1799833162.7156875,1.9583056585177727,54.284,NA,NA,9.761773265735435,1.6228935762926673,0.8923419594258957,NA,NA,NA,NA,106.946533203125
BWA,1997,60.8807385501806,3056374790.6944385,1.994112586508372,0.08173375218111016,24.05198659959188,26.173354139613046,13.463427143465118,47.72367660057399,2395855332.1593323,NA,53.594,NA,NA,NA,2.494471642220673,0.8152150632264272,NA,NA,NA,NA,107.549926757812
BWA,1998,49.289172100375424,2361188675.494808,1.9897401699268913,0.07300928670223261,37.93667259434894,28.112527168543767,14.890263781861291,52.551867219917014,2517487481.8972616,NA,52.968,NA,NA,NA,2.163927467115802,0.7568316538233552,NA,NA,NA,NA,106.839622497559
BWA,1999,55.19726828960546,3027163553.28643,0.6687327625100867,0.02760099845265692,25.6259512487481,26.67991514664017,13.607292972785414,43.73181291253637,2398367786.488827,NA,52.499,NA,NA,NA,1.166027822462417,0.4806516730541263,NA,NA,NA,NA,107.014381408691
BWA,2000,51.83181007012993,3000196009.2516365,0.9877001693962406,0.03891857356836904,29.551080393757047,25.142477879102906,14.527833557392425,40.09291961978808,2320710337.527931,NA,52.263,NA,NA,NA,0.5632651353319947,0.3203145332045609,NA,NA,NA,NA,107.469581604004
BWA,2001,48.6576082380348,2671112100.2533727,0.5588845238802106,6.915816310268309,29.888136618650968,25.918499090934606,14.385375118116128,38.86745733006091,2133671163.4595633,NA,52.21,NA,NA,NA,0.5404909917247347,0.3262098438472685,NA,NA,NA,NA,108.973907470703
BWA,2002,52.15742677824268,2836771499.4424596,7.501518584376825,0.7884588978800608,30.19380520688052,27.472396559739657,15.268189214318925,39.678347280334734,2158051339.234918,NA,52.373,NA,NA,NA,0.7870118141614297,0.35068752494888505,34.8,30.6,NA,NA,109.583213806152
BWA,2003,48.826857834010426,3667669548.879775,5.565281274848307,2.7433316873120237,30.143007422336428,28.015852827945675,16.567711217742044,37.00718468111601,2779825087.375502,NA,52.851,NA,NA,NA,0.4128245610784154,0.3635629422308125,NA,NA,NA,NA,110.270523071289
BWA,2004,49.61378778150518,4444139018.517335,4.363836573701255,-0.4326331395157962,31.35144300143236,27.841773564203613,18.540095305079657,41.38403510575792,3706961580.259541,NA,53.573,NA,NA,NA,0.5827211298574204,0.8781099584872057,NA,NA,NA,NA,110.615211486816
BWA,2005,52.92355354476956,5249438114.409678,4.242949051008693,0.5771447866743968,25.374133887578022,25.33981253021552,17.884944480690365,35.581798512580924,3529325541.8531475,NA,54.386,NA,NA,NA,0.5313109991740345,1.1870713628691072,NA,NA,0.53286,NA,111.46208190918
BWA,2006,51.78082676039354,5136222269.866044,4.908814693966889,0.5021404388052789,21.692781593681012,20.26153137335407,19.76706959923725,34.83160715313049,3455002315.489769,1.3883534406430569,55.112,NA,NA,12.77640787189653,0.7112938389957879,1.047054614783149,NA,NA,NA,NA,112.33056640625
BWA,2007,56.47996292716798,5968390548.641429,4.680813450123402,0.29945532358869087,23.074756863038335,24.56792259169342,19.29025565421124,42.01656201355722,4440003828.109729,1.2294980555877233,56.735,NA,NA,5.399707879844066,1.0300418328047145,0.8724250675162316,NA,NA,NA,NA,111.439659118652
BWA,2008,46.946904660995045,5037792114.615538,4.854404973406217,-0.851743531229621,35.46833480087579,25.38575028220936,15.641150445718942,52.06131734699393,5586611000.258099,1.07702886955114,57.661,NA,NA,-6.6784381838491,7.091734121133182,0.4363427637050602,NA,NA,NA,NA,110.978363037109
BWA,2009,35.833661858761786,3625814470.208977,2.0625600519638425,0.07729154931819197,32.6299076727603,28.335103525520864,17.96391900244794,52.64712677497604,5327078064.977607,1.3039080219854222,58.297,NA,NA,-12.302584894227431,2.815278243163022,0.1503097341378739,21.1,19.3,NA,NA,111.213661193848
BWA,2010,42.144331514442655,5325894408.36078,1.7280613479871043,0.00709298723056364,34.7021091252242,26.764894119175363,20.76785884383561,52.49467057294993,6633895056.026791,1.8194822291698232,59.137,NA,NA,-7.631379081936091,1.2609426706280535,0.1766304974653337,NA,NA,NA,NA,NA
BWA,2011,44.236397916720136,6684404436.058263,1.9404074902440287,-0.06425057229913135,39.11811504670365,30.19829213020286,22.921626793558428,54.72506986342677,8269310273.57506,1.9057666196969396,59.715,NA,NA,-0.4137226157266788,0.7891847008052288,0.13506954973362356,NA,NA,NA,NA,NA
BWA,2012,48.11502383228996,6691579858.713897,1.0504010649121789,0.05720480529807346,35.99986178096781,31.465831733317916,29.66667046927735,63.76025678866185,8867435078.086912,2.0063093140307893,60.384,NA,NA,1.1950056437901038,0.5158865355644213,0.13016854311640638,NA,NA,0.26759,168.08972,107.411979939614
BWA,2013,61.37976174619632,8759959354.23986,0.47041784100535255,0.5930112692046021,24.879328715918223,27.589753516384803,27.5442235624802,64.40327816502372,9191467724.13747,1.9450848178868467,61.217,NA,NA,5.674295811718015,0.7882366924574981,0.25227714794807493,NA,NA,0.561,179.77334,105.315561116255
BWA,2014,61.28296789340655,9480529368.990908,3.3301973094242556,0.719886179919624,25.253062566288687,25.435437435883273,NA,58.21457389805703,9005846102.358902,1.7345845809595168,62.167,NA,NA,3.7802821678144696,0.6625528936659458,0.2981438605331158,NA,NA,NA,NA,101.616607294624
