ISO3,year,eci,FHI_pr,FHI_cl,FHI_status,cpi,hdi
BGD,2019,-1.3014583729,5,5,PF,26,0.656
BGD,2012,-1.2911195409,3,4,PF,26,0.583
BGD,2020,-1.2852106809,5,5,PF,26,0.663
BGD,2016,-1.4587917607,4,4,PF,26,0.632
BGD,2018,-1.3227846677,5,5,PF,26,0.646
BGD,2014,-1.2632206923,4,4,PF,25,0.6
BGD,2017,-1.447337322,4,4,PF,28,0.633
BGD,2013,-1.4444426027,3,4,PF,27,0.589
BGD,2015,-1.3343949978,4,4,PF,25,0.621
IND,2018,0.5350228289,2,3,F,41,0.648
IND,2023,0.6525508334,2,4,PF,39,0.685
IND,2020,0.5444385653,2,4,PF,40,0.652
IND,2022,0.5992544223,2,4,PF,40,0.676
IND,2021,0.5902376113,2,4,PF,40,0.647
IND,2017,0.456850041,2,3,F,40,0.649
IND,2019,0.4785165544,2,3,F,41,0.651
IND,2005,0.1557052074,F,2,3,NA,0.547
IND,2016,0.4192999594,2,3,F,40,0.644
IND,2002,0.0480186958,2,3,F,NA,0.516
IND,2004,0.1028940968,2,3,F,NA,0.538
IND,2015,0.4188161357,2,3,F,38,0.633
IND,2001,0.022717429,2,3,F,NA,0.511
IND,2003,0.0230239085,2,3,F,NA,0.529
IND,2008,0.3300855959,2,3,F,NA,0.574
IND,2007,0.3417823224,2,3,F,NA,0.566
IND,2014,0.389298648,2,3,F,38,0.625
IND,1998,-0.0752405073,2,3,F,NA,0.488
IND,2000,-0.0249436231,2,3,F,NA,0.501
IND,2009,0.330595595,2,3,F,NA,0.579
IND,2011,0.2961092541,2,3,F,NA,0.603
IND,2013,0.3342021679,2,3,F,36,0.615
IND,2006,0.2273429363,2,3,F,NA,0.557
IND,2012,0.3237306428,2,3,F,36,0.609
IND,1999,-0.0995739287,2,3,F,NA,0.496
IND,2010,0.2471120412,2,3,F,NA,0.59
IRN,1998,-0.2741963462,6,6,NF,NA,0.695
IRN,2021,0.0805962848,7,6,NF,25,0.777
IRN,2014,0.1253925608,6,6,NF,27,0.795
IRN,2015,0.1629088616,6,6,NF,27,0.788
IRN,2023,0.0843932264,7,7,NF,24,0.799
IRN,2016,0.0752799646,6,6,NF,29,0.791
IRN,2017,0.0900609122,6,6,NF,30,0.793
IRN,2022,0.0688788548,7,6,NF,25,0.793
IRN,2006,-0.1161289378,6,6,NF,NA,0.757
IRN,2018,0.0112434245,6,6,NF,28,0.79
IRN,2019,-0.0514245987,6,6,NF,26,0.787
IRN,1999,-0.3661741516,6,6,NF,NA,0.703
IRN,2002,-0.3707486722,6,6,NF,NA,0.727
IRN,2005,-0.2312292775,NF,6,6,NA,0.746
IRN,2020,-0.0411805837,6,6,NF,25,0.775
IRN,2003,-0.383219705,6,6,NF,NA,0.732
IRN,2000,-0.4151917088,6,6,NF,NA,0.71
IRN,2001,-0.3640370444,6,6,NF,NA,0.719
IRN,2009,-0.1394192091,6,6,NF,NA,0.771
IRN,2013,-0.0336302767,6,6,NF,25,0.794
IRN,2004,-0.4169523635,6,6,NF,NA,0.741
IRN,2007,-0.1564617268,6,6,NF,NA,0.761
IRN,2012,-0.116464482,6,6,NF,28,0.795
IRN,2008,-0.230752675,6,6,NF,NA,0.765
IRN,2010,-0.2130394759,6,6,NF,NA,0.778
IRN,2011,-0.1894036943,6,6,NF,NA,0.787
LKA,1998,-1.328685461,3,4,PF,NA,0.685
LKA,2022,-0.4432143847,4,4,PF,36,0.777
LKA,2021,-0.427338352,4,4,PF,37,0.777
LKA,1999,-1.3039667012,3,4,PF,NA,0.692
LKA,2000,-1.1837824073,3,4,PF,NA,0.702
LKA,2019,-0.5809217713,4,4,PF,38,0.781
LKA,2020,-0.5686019801,4,4,PF,38,0.78
LKA,2023,-0.4385052109,4,4,PF,34,0.776
LKA,2018,-0.5927687067,3,4,PF,38,0.782
LKA,2017,-0.632880495,3,4,PF,38,0.777
LKA,2001,-1.2027858169,3,4,PF,NA,0.704
LKA,2002,-1.2196781815,3,4,PF,NA,0.709
LKA,2007,-0.7211226971,4,4,PF,NA,0.729
LKA,2016,-0.7076731147,3,4,PF,36,0.772
LKA,2003,-1.2914938514,3,3,PF,NA,0.713
LKA,2006,-0.9015732085,4,4,PF,NA,0.724
LKA,2005,-1.0641772432,PF,3,3,NA,0.721
LKA,2004,-1.1880590045,3,3,PF,NA,0.695
LKA,2008,-0.7730977976,4,4,PF,NA,0.73
LKA,2009,-0.8164826175,4,4,PF,NA,0.723
LKA,2014,-0.6379297262,5,5,PF,38,0.767
LKA,2012,-0.7921102261,5,4,PF,40,0.759
LKA,2015,-0.6742829264,4,4,PF,37,0.769
LKA,2010,-0.8760868084,5,4,PF,NA,0.748
LKA,2011,-0.8609905079,5,4,PF,NA,0.753
LKA,2013,-0.8823342953,5,4,PF,37,0.764
PAK,1998,-1.340214732,4,5,PF,NA,0.426
PAK,1999,-1.3270669363,7,5,NF,NA,0.431
PAK,2022,-0.5583057173,5,5,PF,27,0.544
PAK,2000,-1.2399644088,6,5,NF,NA,0.436
PAK,2006,-0.8344482101,6,5,NF,NA,0.489
PAK,2021,-0.6336471309,5,5,PF,28,0.537
PAK,2023,-0.55324965,5,5,PF,29,0.544
PAK,2007,-0.7031151132,6,5,NF,NA,0.495
PAK,2005,-0.9935961227,NF,6,5,NA,0.48
PAK,2008,-0.6800549207,4,5,PF,NA,0.496
PAK,2002,-1.3547137107,6,5,NF,NA,0.45
PAK,2001,-1.3166725163,6,5,NF,NA,0.443
PAK,2010,-0.7592257267,4,5,PF,NA,0.5
PAK,2003,-1.3056055023,6,5,NF,NA,0.458
PAK,2004,-1.1379939062,6,5,NF,NA,0.472
PAK,2009,-0.7573855561,4,5,PF,NA,0.497
PAK,2019,-0.7536523536,5,5,PF,32,0.54
PAK,2011,-0.7717471343,4,5,PF,NA,0.504
PAK,2016,-0.7811934104,4,5,PF,32,0.535
PAK,2017,-0.7947858907,4,5,PF,32,0.537
PAK,2012,-0.7784495155,4,5,PF,27,0.508
PAK,2018,-0.7519862841,5,5,PF,33,0.538
PAK,2020,-0.7542082103,5,5,PF,31,0.536
PAK,2013,-0.8316501726,4,5,PF,28,0.512
PAK,2014,-0.7148831398,4,5,PF,29,0.522
PAK,2015,-0.7130806162,4,5,PF,30,0.527
ARE,2019,0.2170180654,7,6,NF,71,0.915
ARE,2020,0.2090224223,7,6,NF,71,0.909
ARE,2018,0.1992998215,7,6,NF,70,0.901
ARE,2017,0.202610112,7,6,NF,71,0.884
ARE,2016,0.2142971104,6,6,NF,66,0.861
ARE,2022,0.1533017489,7,6,NF,67,0.921
ARE,2023,0.1520338528,7,6,NF,68,0.94
ARE,2014,0.1842032195,6,6,NF,70,0.853
ARE,2021,0.1402736855,7,6,NF,69,0.903
ARE,2006,-0.0147085367,6,5,NF,NA,0.823
ARE,2012,0.0901918341,6,6,NF,68,0.843
ARE,2015,0.2238978297,6,6,NF,70,0.857
ARE,2013,0.1008176282,6,6,NF,69,0.846
ARE,2004,-0.2820393538,6,6,NF,NA,0.815
ARE,2005,-0.2186904953,NF,6,6,NA,0.819
ARE,2007,-0.0721800111,6,5,NF,NA,0.827
ARE,2011,-0.0615920207,6,6,NF,NA,0.839
ARE,2003,-0.4087186963,6,6,NF,NA,0.81
ARE,2008,-0.1685667459,6,5,NF,NA,0.831
ARE,1998,-0.7747928383,6,5,NF,NA,0.77
ARE,2001,-0.4962017783,6,5,NF,NA,0.798
ARE,2002,-0.4854452159,6,5,NF,NA,0.805
ARE,2010,-0.1529313779,6,5,NF,NA,0.835
ARE,1999,-0.819930372,6,5,NF,NA,0.78
ARE,2009,-0.2233821472,6,5,NF,NA,0.832
ARE,2000,-0.6907432544,6,5,NF,NA,0.79
ARM,2013,0.1058439924,5,4,PF,36,0.766
ARM,2023,0.0937886972,4,4,PF,47,0.811
ARM,2014,0.0311800895,5,4,PF,37,0.772
ARM,2016,-0.0415182266,5,4,PF,33,0.783
ARM,2015,-0.015536027000000001,5,4,PF,35,0.777
ARM,2022,-0.1005769961,4,4,PF,46,0.801
ARM,2017,-0.1898835335,5,4,PF,35,0.785
ARM,2021,-0.2266684,4,4,PF,49,0.786
ARM,2020,-0.3250312228,4,4,PF,49,0.761
ARM,2018,-0.3557844532,4,4,PF,35,0.789
ARM,2019,-0.4171508824,4,4,PF,42,0.796
AZE,2001,0.2522600246,6,5,PF,NA,0.66
AZE,2002,0.1939600097,6,5,PF,NA,0.669
AZE,2003,0.0541488698,6,5,NF,NA,0.676
AZE,2004,-0.0534564195,6,5,NF,NA,0.682
AZE,2005,-0.2266829895,NF,6,5,NA,0.692
AZE,2006,-0.239406147,6,5,NF,NA,0.711
AZE,2007,-0.3115771515,6,5,NF,NA,0.72
AZE,2020,-0.3711165384,7,6,NF,30,0.757
AZE,2017,-0.3991703972,7,6,NF,31,0.774
AZE,2016,-0.476789254,7,6,NF,30,0.772
AZE,2012,-0.3256093052,6,5,NF,27,0.751
AZE,2018,-0.508528919,7,6,NF,25,0.775
AZE,2021,-0.4055831006,7,7,NF,30,0.765
AZE,2008,-0.4347809824,6,5,NF,NA,0.731
AZE,2011,-0.4890978122,6,5,NF,NA,0.746
AZE,2013,-0.4790805683,6,6,NF,28,0.757
AZE,2022,-0.5142452582,7,7,NF,23,0.784
AZE,2023,-0.4348026169,7,7,NF,23,0.789
AZE,2019,-0.5919607892,7,6,NF,30,0.78
AZE,2014,-0.4850526677,6,6,NF,29,0.766
AZE,2009,-0.604944186,6,5,NF,NA,0.74
AZE,2010,-0.633509526,6,5,NF,NA,0.744
AZE,2015,-0.6090407517,7,6,NF,29,0.771
GEO,2006,0.2705735398,3,3,PF,NA,0.75
GEO,2007,0.2591211568,4,4,PF,NA,0.76
GEO,2009,0.0693123572,4,4,PF,NA,0.76
GEO,2023,0.132187988,4,3,PF,53,0.844
GEO,2008,0.0814613581,4,4,PF,NA,0.757
GEO,2019,0.0688946048,3,3,PF,56,0.83
GEO,2011,0.0239956442,4,3,PF,NA,0.78
GEO,2012,0.0780632139,3,3,PF,52,0.789
GEO,2020,-0.0362738271,4,3,PF,56,0.822
GEO,2010,-0.0309097836,4,3,PF,NA,0.77
GEO,2018,-0.0169546161,3,3,PF,58,0.824
GEO,2022,0.0462062032,4,3,PF,56,0.838
GEO,2013,0.0169620298,3,3,PF,49,0.796
GEO,2021,-0.0149053011,4,3,PF,55,0.819
GEO,2016,-0.0838234372,3,3,PF,57,0.809
GEO,2017,-0.0589780413,3,3,PF,56,0.816
GEO,2014,-0.0354293635,3,3,PF,52,0.802
GEO,2015,-0.0396172402,3,3,PF,52,0.807
IRQ,2003,-0.1860167457,7,5,NF,NA,0.582
IRQ,2019,-0.4385566279,5,6,NF,20,0.693
IRQ,2004,-0.7074199992,7,5,NF,NA,0.604
IRQ,2005,-0.8034446387,NF,6,5,NA,0.609
IRQ,2001,-1.0596665346,7,7,NF,NA,0.598
IRQ,1999,-1.5968781808,7,7,NF,NA,0.589
IRQ,2002,-1.0809046999,7,7,NF,NA,0.6
IRQ,2015,-0.5315834269,5,6,NF,16,0.675
IRQ,1998,-2.325264907,7,7,NF,NA,0.58
IRQ,2000,-2.2619405578,7,7,NF,NA,0.592
IRQ,2020,-0.7168906687,5,6,NF,21,0.68
IRQ,2018,-0.6802426295,5,6,NF,18,0.689
IRQ,2016,-0.8226813081,5,6,NF,17,0.676
IRQ,2023,-0.7137896476,5,6,NF,23,0.695
IRQ,2006,-1.2099210375,6,6,NF,NA,0.611
IRQ,2022,-0.8878246917,5,6,NF,23,0.695
IRQ,2017,-1.0280011163,5,6,NF,18,0.681
IRQ,2007,-1.7764268414,6,6,NF,NA,0.618
IRQ,2008,-1.6343898521,6,6,NF,NA,0.634
IRQ,2021,-1.1019218299,5,6,NF,23,0.687
IRQ,2009,-1.4529387877,5,6,NF,NA,0.644
IRQ,2010,-1.4489103221,5,6,NF,NA,0.65
IRQ,2013,-1.2678883421,5,6,NF,16,0.668
IRQ,2014,-1.2092502123,6,6,NF,16,0.671
IRQ,2011,-1.7016324516,5,6,NF,NA,0.656
IRQ,2012,-1.4680151996,6,6,NF,18,0.664
ISR,2002,1.2747772304,1,3,F,NA,0.846
ISR,2001,1.1924160842,1,3,F,NA,0.841
ISR,1998,1.0467205736,1,3,F,NA,0.831
ISR,1999,1.1113399268,1,2,F,NA,0.839
ISR,2000,1.0898471629,1,3,F,NA,0.839
ISR,2003,1.1674638784,1,3,F,NA,0.847
ISR,2004,1.1852709168,1,3,F,NA,0.85
ISR,2006,1.1346117808,1,2,F,NA,0.867
ISR,2022,1.2436078672,2,3,F,63,0.921
ISR,2023,1.2843426612,2,3,F,62,0.919
ISR,2005,1.1406950472,F,1,2,NA,0.858
ISR,2007,1.1712901557,1,2,F,NA,0.878
ISR,2012,1.2433188673,1,2,F,60,0.893
ISR,2013,1.2177263897,1,2,F,61,0.899
ISR,2014,1.2413909277,1,2,F,60,0.902
ISR,2015,1.2472068919,1,2,F,61,0.902
ISR,2016,1.2163195109,1,2,F,64,0.905
ISR,2017,1.2057722337,1,3,F,62,0.908
ISR,2018,1.2072143841,2,3,F,61,0.911
ISR,2019,1.1968051859,2,3,F,60,0.913
ISR,2020,1.2160159678,2,3,F,60,0.912
ISR,2021,1.2319987957,2,3,F,59,0.918
ISR,2008,1.1739816574,1,2,F,NA,0.878
ISR,2009,1.1929346938,1,2,F,NA,0.884
ISR,2011,1.1819707324,1,2,F,NA,0.892
ISR,2010,1.147266082,1,2,F,NA,0.889
JOR,1999,0.499071086,4,4,PF,NA,0.668
JOR,1998,0.363025357,4,5,PF,NA,0.664
JOR,2000,0.3144926404,4,4,PF,NA,0.672
JOR,2001,0.3182408632,5,5,PF,NA,0.679
JOR,2002,0.2031256253,6,5,PF,NA,0.686
JOR,2003,0.0657805035,5,5,PF,NA,0.693
JOR,2004,-0.0187433369,5,4,PF,NA,0.705
JOR,2009,0.0232965482,6,5,NF,NA,0.735
JOR,2005,-0.1430318667,PF,5,4,NA,0.713
JOR,2010,0.0446496855,6,5,NF,NA,0.732
JOR,2011,0.0301669978,6,5,NF,NA,0.734
JOR,2012,0.0489875328,6,5,NF,48,0.74
JOR,2014,0.1156504601,6,5,NF,49,0.742
JOR,2015,0.0806223299,6,5,NF,53,0.743
JOR,2008,-0.0062630857,5,5,PF,NA,0.733
JOR,2013,0.0468949968,6,5,NF,45,0.742
JOR,2016,0.0123068135,5,5,PF,48,0.745
JOR,2006,-0.1174112866,5,4,PF,NA,0.719
JOR,2007,-0.075210143,5,4,PF,NA,0.725
JOR,2019,-0.0742709926,5,5,PF,48,0.75
JOR,2018,-0.0338426651,5,5,PF,49,0.747
JOR,2020,-0.0806262922,6,5,NF,49,0.743
JOR,2021,0.0021762244,6,5,NF,49,0.736
JOR,2017,-0.031024067,5,5,PF,48,0.747
JOR,2022,-0.0353152408,6,5,NF,47,0.751
JOR,2023,-0.0154732353,6,5,NF,46,0.754
KWT,2013,0.3719752992,5,5,PF,43,0.814
KWT,2014,0.3972525989,5,5,PF,44,0.818
KWT,2015,0.399246091,5,5,PF,49,0.832
KWT,2010,0.3188958781,4,5,PF,NA,0.812
KWT,2018,0.217509201,5,5,PF,41,0.84
KWT,2016,0.3227255003,5,5,PF,41,0.836
KWT,2021,0.244297531,5,5,PF,43,0.839
KWT,2022,0.2287279044,5,5,PF,42,0.845
KWT,2011,0.2028871363,4,5,PF,NA,0.817
KWT,2012,0.253055075,5,5,PF,44,0.822
KWT,2023,0.2100796919,5,5,PF,46,0.852
KWT,2019,0.1478449762,5,5,PF,40,0.843
KWT,2017,0.154809593,5,5,PF,39,0.838
KWT,2020,0.1124693748,5,5,PF,42,0.837
KWT,2002,-0.2683467197,4,5,PF,NA,0.783
KWT,2003,-0.2470762613,4,5,PF,NA,0.795
KWT,2001,-0.2402121059,4,5,PF,NA,0.777
KWT,1998,-0.4699823737,5,5,PF,NA,0.77
KWT,2005,-0.290017896,PF,4,5,NA,0.798
KWT,2009,-0.0391278474,4,4,PF,NA,0.809
KWT,1999,-0.42436766930000003,4,5,PF,NA,0.773
KWT,2004,-0.3902310652,4,5,PF,NA,0.798
KWT,2008,-0.1126728699,4,4,PF,NA,0.805
KWT,2006,-0.2230204267,4,4,PF,NA,0.799
KWT,2000,-0.5643743377,4,5,PF,NA,0.778
KWT,2007,-0.3786368042,4,4,PF,NA,0.801
LBN,2004,0.2178726436,6,5,NF,NA,NA
LBN,2003,0.1804248366,6,5,NF,NA,NA
LBN,2005,0.2383670818,PF,5,4,NA,0.71
LBN,2008,0.3631818562,5,4,PF,NA,0.734
LBN,2023,0.4192585091,5,4,PF,24,0.752
LBN,2007,0.3562333901,5,4,PF,NA,0.726
LBN,2009,0.3446733775,5,3,PF,NA,0.743
LBN,2021,0.3735948316,5,4,PF,24,0.733
LBN,2022,0.3903067125,5,4,PF,24,0.755
LBN,2011,0.3119374455,5,4,PF,NA,0.758
LBN,2013,0.3353298461,5,4,PF,28,0.762
LBN,2016,0.3434215605,5,4,PF,28,0.767
LBN,2006,0.2451124473,5,4,PF,NA,0.713
LBN,2012,0.3381992031,5,4,PF,30,0.762
LBN,2015,0.3815391486,5,4,PF,28,0.763
LBN,2017,0.2829435713,6,4,PF,28,0.772
LBN,2018,0.2816985054,5,4,PF,28,0.774
LBN,2019,0.2615504429,5,4,PF,28,0.771
LBN,2020,0.3117450367,5,4,PF,25,0.75
LBN,2010,0.3048595096,5,3,PF,NA,0.75
LBN,2014,0.3686304511,5,4,PF,27,0.761
OMN,2002,-0.4829992181,6,5,NF,NA,0.729
OMN,2003,-0.5118841441,6,5,NF,NA,0.739
OMN,2016,-0.1548401066,6,5,NF,45,0.845
OMN,2017,-0.1646967261,6,5,NF,44,0.848
OMN,2000,-0.6849713958,6,5,NF,NA,0.707
OMN,2015,-0.1561506987,6,5,NF,45,0.838
OMN,1998,-0.8796268999,6,6,NF,NA,NA
OMN,2020,-0.2200987983,6,5,NF,54,0.843
OMN,2021,-0.2265397092,6,5,NF,52,0.834
OMN,2019,-0.2448056557,6,5,NF,52,0.857
OMN,2022,-0.2034709793,6,5,NF,44,0.846
OMN,2018,-0.2755000474,6,5,NF,52,0.854
OMN,2023,-0.3165681532,6,5,NF,43,0.858
OMN,1999,-0.9574100319,6,6,NF,NA,NA
OMN,2012,-0.3184589316,6,5,NF,47,0.824
OMN,2013,-0.3354955741,6,5,NF,47,0.827
OMN,2001,-0.7355206733,6,5,NF,NA,0.719
OMN,2004,-0.6501716293,6,5,NF,NA,0.743
OMN,2005,-0.6679132028,NF,6,5,NA,0.756
OMN,2014,-0.2744066078,6,5,NF,45,0.831
OMN,2009,-0.4046895681,6,5,NF,NA,0.799
OMN,2006,-0.6118333874,6,5,NF,NA,0.766
OMN,2007,-0.4645513926,6,5,NF,NA,0.774
OMN,2008,-0.4315805139,6,5,NF,NA,0.782
OMN,2011,-0.5229936565,6,5,NF,NA,0.822
OMN,2010,-0.5346482379,6,5,NF,NA,0.804
QAT,2011,0.1677323682,6,5,NF,NA,0.835
QAT,2005,-0.1091518097,NF,6,5,NA,0.815
QAT,2010,0.0120503534,6,5,NF,NA,0.834
QAT,2016,0.1137445725,6,5,NF,61,0.861
QAT,2017,0.0934150131,6,5,NF,63,0.87
QAT,2013,0.0539806155,6,5,NF,68,0.859
QAT,2009,0.0063619844,6,5,NF,NA,0.838
QAT,2020,-0.0408231875,6,5,NF,63,0.872
QAT,2015,0.0483096358,6,5,NF,71,0.86
QAT,2014,0.022325273,6,5,NF,69,0.857
QAT,2012,-0.0395439898,6,5,NF,68,0.846
QAT,2018,-0.0636641393,6,5,NF,62,0.876
QAT,2006,-0.2102716531,6,5,NF,NA,0.822
QAT,2008,-0.0905706599,6,5,NF,NA,0.839
QAT,2007,-0.1386580774,6,5,NF,NA,0.831
QAT,2019,-0.1454607037,6,5,NF,62,0.88
QAT,2004,-0.4774076694,6,5,NF,NA,0.807
QAT,2022,-0.1296929741,6,5,NF,58,0.883
QAT,2021,-0.2770803072,6,5,NF,63,0.866
QAT,2002,-0.7187004143,6,6,NF,NA,0.798
QAT,2023,-0.3348580835,6,5,NF,58,0.886
QAT,2003,-0.7181210698,6,6,NF,NA,0.804
QAT,2001,-0.8840354277,6,6,NF,NA,0.795
QAT,2000,-1.1460295226,6,6,NF,NA,0.795
QAT,1998,-1.6993624021,7,6,NF,NA,0.796
QAT,1999,-1.5190406342,6,6,NF,NA,0.796
SAU,2015,0.8702145145,7,7,NF,52,0.851
SAU,2013,0.8438090003,7,7,NF,46,0.827
SAU,2016,0.8443154171,7,7,NF,46,0.86
SAU,2018,0.8692255908,7,7,NF,49,0.875
SAU,2019,0.9043669923,7,7,NF,53,0.878
SAU,2020,0.8884033712,7,7,NF,53,0.875
SAU,2021,0.8685233325,7,7,NF,53,0.878
SAU,2022,0.844446207,7,7,NF,51,0.893
SAU,2017,0.7600749456,7,7,NF,49,0.869
SAU,2002,0.4126884832,7,7,NF,NA,0.75
SAU,2014,0.7778706179,7,7,NF,49,0.841
SAU,2003,0.3349596023,7,7,NF,NA,0.762
SAU,2005,0.3480918623,NF,7,6,NA,0.782
SAU,2023,0.7551050792,7,7,NF,52,0.9
SAU,2001,0.3661393796,7,7,NF,NA,0.744
SAU,2004,0.2452833398,7,7,NF,NA,0.773
SAU,2006,0.3839640017,7,6,NF,NA,0.785
SAU,2011,0.5459069557,7,7,NF,NA,0.811
SAU,1998,0.3109318349,7,7,NF,NA,0.725
SAU,2000,0.210540613,7,7,NF,NA,0.737
SAU,2010,0.4708590072,7,6,NF,NA,0.801
SAU,2012,0.5752483856,7,7,NF,44,0.819
SAU,1999,0.0900983273,7,7,NF,NA,0.729
SAU,2007,0.4063647322,7,6,NF,NA,0.786
SAU,2009,0.3319799899,7,6,NF,NA,0.794
SAU,2008,0.2371856853,7,6,NF,NA,0.792
SYR,2014,-0.0062307307,7,7,NF,20,0.561
SYR,2012,-0.299541269,7,7,NF,26,0.626
SYR,1998,-1.1314479487,7,7,NF,NA,0.595
SYR,2005,-0.6245787468,NF,7,7,NA,0.646
SYR,2006,-0.5642688035,7,6,NF,NA,0.658
SYR,2011,-0.3895166186,7,7,NF,NA,0.664
SYR,2007,-0.4235519246,7,6,NF,NA,0.665
SYR,2008,-0.4094935897,7,6,NF,NA,0.66
SYR,2013,-0.3590779229,7,7,NF,17,0.567
SYR,2009,-0.4372183849,7,6,NF,NA,0.668
SYR,2010,-0.4606550529,7,6,NF,NA,0.669
SYR,1999,-1.2526984811,7,7,NF,NA,0.595
SYR,2004,-0.7290656292,7,7,NF,NA,0.635
SYR,2002,-0.9697555138,7,7,NF,NA,0.61
SYR,2000,-1.2296266661,7,7,NF,NA,0.594
SYR,2001,-1.0609723307,7,7,NF,NA,0.602
SYR,2003,-0.8683392321,7,7,NF,NA,0.621
TUR,2019,0.5405288578,5,6,NF,39,0.841
TUR,2020,0.562664812,5,6,NF,40,0.838
TUR,2022,0.6112183168,5,6,NF,36,0.853
TUR,2018,0.5158834721,5,6,NF,41,0.838
TUR,2021,0.621264491,5,6,NF,38,0.841
TUR,2023,0.624347049,5,6,NF,34,0.853
TUR,2017,0.4764324418,5,6,NF,40,0.833
TUR,2012,0.4494783068,3,4,PF,49,0.772
TUR,2015,0.4712551064,3,4,PF,42,0.821
TUR,2016,0.4209245441,4,5,PF,41,0.826
TUR,2013,0.4329901014,3,4,PF,50,0.802
TUR,2014,0.4684602876,3,4,PF,45,0.813
TUR,2011,0.3765257374,3,3,PF,NA,0.764
TUR,1998,-0.0705243758,4,5,PF,NA,0.649
TUR,2000,-0.0246989518,4,5,PF,NA,0.669
TUR,2010,0.3223498532,3,3,PF,NA,0.75
TUR,2008,0.3107434068,3,3,PF,NA,0.721
TUR,1999,-0.0761085617,4,5,PF,NA,0.652
TUR,2009,0.3150461964,3,3,PF,NA,0.728
TUR,2001,-0.0437516162,4,5,PF,NA,0.675
TUR,2002,-0.0663704888,3,4,PF,NA,0.685
TUR,2003,-0.0553495446,3,4,PF,NA,0.691
TUR,2007,0.3044822251,3,3,PF,NA,0.719
TUR,2004,0.0060758657,3,3,PF,NA,0.696
TUR,2005,0.017420023,PF,3,3,NA,0.701
TUR,2006,0.14876477330000001,3,3,PF,NA,0.711
YEM,2000,-1.544850882,5,6,NF,NA,0.439
YEM,1999,-1.8490193085,5,6,NF,NA,0.429
YEM,2002,-1.3931773228,6,5,NF,NA,0.458
YEM,2001,-1.47426555,6,6,NF,NA,0.449
YEM,2006,-0.9655774318,5,5,PF,NA,0.486
YEM,2005,-1.1440465265,PF,5,5,NA,0.481
YEM,2016,-0.847278972,7,6,NF,14,0.467
YEM,2003,-1.6175066995,5,5,PF,NA,0.467
YEM,2007,-1.0018764287,5,5,PF,NA,0.489
YEM,2004,-1.4106006642,5,5,PF,NA,0.475
YEM,2009,-0.9151331301,6,5,NF,NA,0.497
YEM,2010,-0.9925442939,6,5,NF,NA,0.502
YEM,2011,-0.895082541,6,6,NF,NA,0.501
YEM,2014,-0.9024971077,6,6,NF,19,0.502
YEM,2015,-0.8777193785,7,6,NF,18,0.475
YEM,2008,-1.0801377279,5,5,PF,NA,0.492
YEM,2012,-1.056801251,6,6,NF,23,0.503
YEM,2013,-1.0631501406,6,6,NF,18,0.507
YEM,2017,-1.0206322989,7,6,NF,16,0.459
YEM,2022,-1.0095337051,7,6,NF,16,0.466
YEM,2023,-0.9982472046,7,6,NF,16,0.47
YEM,2018,-1.3180940469,7,6,NF,14,0.454
YEM,2019,-1.3193772273,7,6,NF,15,0.458
YEM,2020,-1.2878919735,7,6,NF,15,0.459
YEM,2021,-1.2120025962,7,6,NF,16,0.458
BGR,2022,0.6711346741,2,2,F,43,0.835
BGR,2023,0.6913365187,2,2,F,45,0.845
BGR,2021,0.6492934089,2,2,F,42,0.817
BGR,2015,0.5016499441,2,2,F,41,0.824
BGR,2017,0.4859078009,2,2,F,43,0.829
BGR,1999,0.0877097767,2,3,F,NA,0.728
BGR,2016,0.4566441742,2,2,F,41,0.827
BGR,2020,0.543646182,2,2,F,44,0.826
BGR,1998,0.1111933212,2,3,F,NA,0.723
BGR,2000,0.1258752803,2,3,F,NA,0.733
BGR,2002,0.1032627071,1,2,F,NA,0.753
BGR,2013,0.4411145756,2,2,F,41,0.815
BGR,2014,0.4820027996,2,2,F,43,0.819
BGR,2019,0.4876218416,2,2,F,43,0.835
BGR,2004,0.1234007157,1,2,F,NA,0.769
BGR,2009,0.3947163544,2,2,F,NA,0.793
BGR,2018,0.5019905288,2,2,F,42,0.832
BGR,2001,0.10262046,1,3,F,NA,0.742
BGR,2003,0.0289620008,1,2,F,NA,0.762
BGR,2007,0.3660618318,1,2,F,NA,0.785
BGR,2010,0.3538650806,2,2,F,NA,0.799
BGR,2011,0.3963870896,2,2,F,NA,0.803
BGR,2012,0.432290413,2,2,F,41,0.807
BGR,2005,0.1541696477,F,1,2,NA,0.775
BGR,2008,0.3447747261,2,2,F,NA,0.791
BGR,2006,0.2100237064,1,2,F,NA,0.779
BLR,1998,0.7206979455,6,6,NF,NA,0.709
BLR,1999,0.6719721225,6,6,NF,NA,0.716
BLR,2012,0.9647018541,7,6,NF,31,0.818
BLR,2013,0.9574443678,7,6,NF,29,0.821
BLR,2000,0.6260195129,6,6,NF,NA,0.724
BLR,2004,0.7519019978,7,6,NF,NA,0.758
BLR,2007,0.8351387369,7,6,NF,NA,0.786
BLR,2008,0.8474832788,7,6,NF,NA,0.796
BLR,2009,0.8935006596,7,6,NF,NA,0.798
BLR,2010,0.8735582956,7,6,NF,NA,0.803
BLR,2011,0.9067980373,7,6,NF,NA,0.812
BLR,2014,0.9180817303,7,6,NF,31,0.825
BLR,2015,0.8808650975,7,6,NF,32,0.825
