ISO3,year,fiscal_balance_gdp,primary_fiscal_balance_gdp,net_debt_gdp
FJI,2027,-4.25982447877539,-0.539399084903825,71.7748511507062
FJI,2028,-4.25631637974763,-0.497044846193568,71.8307589164834
FJI,2029,-4.32316497247633,-0.608079642672163,71.7632462471799
FJI,2030,-4.33178816130402,-0.675766777289212,71.7813874218924
FRA,1991,-2.88660393615636,-0.579415293032259,28.6220634349335
FRA,1992,-4.64155590311898,-2.16763356273708,31.6103495511413
FRA,1993,-6.39703076824113,-3.72837027983705,36.1894645702245
FRA,1994,-5.46050163688446,-2.66142920474697,42.1256053305926
FRA,1995,-5.10530547815871,-2.22098002804411,46.7786344066001
FRA,1996,-3.89426724213977,-0.781211155966363,50.1453919648686
FRA,1997,-3.70781960332457,-0.686191573186608,51.1604140287159
FRA,1998,-2.39011882779551,0.499911610778434,51.607421129332
FRA,1999,-1.54501887971742,1.12487707397351,51.5715895374541
FRA,2000,-1.31613683452583,1.26863144436067,50.654318884682
FRA,2001,-1.41568593875709,1.20000967275375,50.6251017109664
FRA,2002,-3.17509646271692,-0.536294691224269,52.3211242262391
FRA,2003,-4.09485715765084,-1.56408781782554,56.1358997924568
FRA,2004,-3.55480900980362,-1.04128982352539,57.7439644173602
FRA,2005,-3.50494992190905,-1.06608333030655,59.8281091094
FRA,2006,-2.6555385881309,-0.282001125664334,58.8996549876735
FRA,2007,-2.99028936836,-0.521400750099594,59.054346098512
FRA,2008,-3.50098492462312,-0.866412060301508,61.5075376884422
FRA,2009,-7.3831876601372,-5.14162844036697,71.4831804281345
FRA,2010,-7.15898450709517,-4.86593439625265,75.3528800270531
FRA,2011,-5.29938544454526,-2.81429834332376,78.146935636312
FRA,2012,-5.16854723512621,-2.70609834759303,82.0098003770555
FRA,2013,-4.93568992318257,-2.73336691266356,85.0141863237802
FRA,2014,-4.57135587373179,-2.46817038137968,87.6663913307731
FRA,2015,-3.88721369381876,-1.95412741516543,88.6207971102052
FRA,2016,-3.76271552487007,-1.92887505662422,89.8728794763375
FRA,2017,-3.36491422671829,-1.63465595778819,89.4583495695954
FRA,2018,-2.32167186119507,-0.606946784848026,89.4214607260112
FRA,2019,-2.39168787853994,-0.918211320006891,88.9891362042787
FRA,2020,-8.93023091297154,-7.6649803560922,101.60567594195
FRA,2021,-6.58367163695894,-5.21718016252928,100.534188800934
FRA,2022,-4.73740173783166,-2.8608359391514,101.077732943933
FRA,2023,-5.43960788692264,-3.74008375367995,101.490917262501
FRA,2024,-5.77065483957984,-3.87417653816714,104.850602696696
FRA,2025,-5.44055486534379,-3.3937927895512,108.207013692943
FRA,2026,-5.84078908863909,-3.58686386396172,111.258205491237
FRA,2027,-6.22751390670653,-3.66945076047723,113.837116403811
FRA,2028,-6.24251972516568,-3.42038482733111,116.253169002131
FRA,2029,-6.28855437617365,-3.23975232215142,118.669743380624
FRA,2030,-6.34283576606416,-2.93889208063776,121.132144631268
FSM,1996,2.33744698539772,4.91540443161626,NA
FSM,1997,2.62099223369629,4.95407493040092,NA
FSM,1998,-3.26939910325735,-1.63161638852006,NA
FSM,1999,-5.17549041955923,-3.87212620202148,NA
FSM,2000,-3.48475392025715,-2.68950433951319,NA
FSM,2001,-5.46305582864334,-5.20514782624959,NA
FSM,2002,7.20470050143759,7.43532795826,NA
FSM,2003,2.61758663892121,2.82290337982851,NA
FSM,2004,-15.5523514557886,-15.3459484937955,NA
FSM,2005,-5.63144148866608,-5.45178358125536,NA
FSM,2006,-5.44494632574315,-5.26904936816646,NA
FSM,2007,-3.54832594229714,-3.36546420545306,NA
FSM,2008,-1.55344864586242,-1.31966363629968,NA
FSM,2009,1.88100736909942,2.17213989383581,NA
FSM,2010,0.465161675382742,0.746617320907674,NA
FSM,2011,-0.580232489181062,-0.241994865158671,NA
FSM,2012,0.894619352847329,1.22489709838323,NA
FSM,2013,2.89427281468497,3.31238153016885,NA
FSM,2014,11.2319221693867,11.6035244892171,NA
FSM,2015,10.4821939499344,10.8482315385827,NA
FSM,2016,7.37021716717022,7.68061382711226,NA
FSM,2017,14.477469839497,14.7310848214996,NA
FSM,2018,24.6764608220284,24.9380695228035,NA
FSM,2019,19.5391598836833,19.8334780487656,NA
FSM,2020,6.42312440890994,6.70552904164767,NA
FSM,2021,4.44272357349224,4.68456363890846,NA
FSM,2022,17.4300170488457,17.5746194943642,NA
FSM,2023,9.45277955560287,9.59692371832899,NA
FSM,2024,9.19060035846327,9.32104802252906,NA
FSM,2025,6.5422860172857,6.65327924663182,NA
FSM,2026,1.485213446591,1.58597637479279,NA
FSM,2027,1.12576904811401,1.2132070313525,NA
FSM,2028,0.825450312512959,0.901999023177188,NA
FSM,2029,0.0930366759345827,0.159538497546859,NA
FSM,2030,-0.279244298132941,-0.218017423046856,NA
G001,1993,NA,-1.6264332350468,38.8711720182231
G001,1994,NA,-1.61402046333417,43.8336293337106
G001,1995,NA,-1.9072262168552,44.7826163713597
G001,1996,NA,-0.448759856521399,48.442581524184
G001,1997,NA,0.380252824548902,48.9475196933494
G001,1998,NA,-1.07455268353501,51.503751423259
G001,1999,NA,-0.041301982286566,52.4538252842333
G001,2000,NA,0.379005918505277,50.3579676109643
G001,2001,NA,0.545000637318107,45.3920669039197
G001,2002,-3.44653615744881,-1.17600022966054,47.6564436139915
G001,2003,-3.68797782629588,-1.54913195631176,49.4337156520242
G001,2004,-2.76049065402226,-0.795451538006323,52.4533483162717
G001,2005,-1.71461779400559,0.159336468923609,50.305224720379
G001,2006,-0.77369417058743,0.987210416371582,47.4840067796966
G001,2007,-0.731682835060794,0.984779715780462,45.3081738945112
G001,2008,-2.20264209581741,-0.524617719574707,47.9096391415127
G001,2009,-7.07964467396207,-5.43187157631809,57.4851604896072
G001,2010,-5.7438531041627,-4.06684922402218,60.8933584995694
G001,2011,-4.24951817662729,-2.48947158149441,63.6060123051634
G001,2012,-3.72796728187732,-2.0397956030957,64.3902153275906
G001,2013,-2.88679136155371,-1.31334092297389,63.395288415892
G001,2014,-2.7845579998409,-1.20866840298207,63.6950023089961
G001,2015,-3.1299282331446,-1.5839810452951,65.2468225086087
G001,2016,-3.28693021376053,-1.7476099973872,67.8852793546811
G001,2017,-2.97164187283949,-1.41938179430093,65.8437902443446
G001,2018,-2.82725707956524,-1.23704143183575,65.9831045168234
G001,2019,-3.52625619822911,-1.96891070226451,66.8655096079577
G001,2020,-9.51257863551563,-8.04738806872841,78.1116027744026
G001,2021,-6.29805959338052,-4.78080779093256,75.4976274914673
G001,2022,-3.70180292499058,-1.92034201166189,71.6446692031036
G001,2023,-4.967289173655,-3.067188421323,71.8219647319955
G001,2024,-5.17960914627121,-3.13513962714839,72.9818532118844
G001,2025,-5.237580751159,-2.96850592407774,74.2953609015259
G001,2026,-5.309154411561,-2.9273851400782,76.001743017136
G001,2027,-5.23463875765615,-2.78856152769582,77.5923440687253
G001,2028,-5.17950958026141,-2.66962409929606,79.1589648468492
G001,2029,-5.01868766945755,-2.41763229206439,80.5429593271233
G001,2030,-4.96889037309783,-2.30156566988404,81.8075177532344
G001,1992,NA,-0.466184257242933,36.6786305991634
G001,1991,NA,NA,34.0577727835549
G110,1991,NA,NA,33.7377784060044
G110,1992,-3.60644179971448,-0.52517712866197,36.4003732578852
G110,1993,-4.71164681195558,-1.80365566801954,38.4556959261435
G110,1994,-4.54195929936493,-1.75972480032619,43.4166349595135
G110,1995,-5.31786336003195,-2.43288312624165,44.4920703063484
G110,1996,-3.82624497467124,-0.779255454255378,48.5771157257423
G110,1997,-2.456691736757,0.357519556688038,49.3284596483745
G110,1998,-3.80732420198343,-1.032760875019,52.6712165330755
G110,1999,-2.33230205394697,0.0684043757788548,53.7488761900275
G110,2000,-2.14644332921229,NA,52.5883069830609
G110,2001,-1.66295893788723,0.590651754142974,45.8527060347743
G110,2002,-3.48118494069066,-1.4049332063856,47.8095182400021
G110,2003,-3.96365186378369,-2.05036897795893,50.0973902855325
G110,2004,-3.23931160718262,-1.4226672173262,54.0945604269609
G110,2005,-2.40909570889662,-0.659622478646898,52.702891335506
G110,2006,-1.37861878937194,0.283238217264842,50.2850537650612
G110,2007,-1.25669981852846,0.434699282528725,48.6426931052849
G110,2008,-3.49635545863304,-1.8161750992167,53.5067421513517
G110,2009,-8.6194598960305,-6.9900919404889,64.2606251923245
G110,2010,-7.612166926991,-5.95271443968999,69.560549747315
G110,2011,-6.20339736339573,-4.40090632940156,74.0326179136897
G110,2012,-5.47275010385069,-3.68923979672114,75.096928192002
G110,2013,-3.69545350653367,-2.08886468516072,74.1013500211833
G110,2014,-3.0790349604115,-1.47152566249245,74.1032834166599
G110,2015,-2.57963284508326,-1.08486644033506,74.2236812705156
G110,2016,-2.64492760688792,-1.13198767285531,75.7562812636905
G110,2017,-2.45792519030457,-1.00667959391489,73.0856427995518
G110,2018,-2.43019718127181,-0.938574439122287,72.8612393543933
G110,2019,-2.97761614387438,-1.54721981786824,73.5520473874415
G110,2020,-10.2733870678323,-9.02949795647678,85.0579745067992
G110,2021,-7.26348745665971,-5.9357085640403,82.1688366725975
G110,2022,-2.90209012239112,-1.1024371644227,78.5457970044088
G110,2023,-4.88033589907799,-3.01426572802519,78.7610646191256
G110,2024,-4.95869732292029,-2.92717207242264,79.8185524648074
G110,2025,-4.61327197961913,-2.44593675074626,80.9944996091065
G110,2026,-4.8906182947181,-2.57465752073736,82.6468789343635
G110,2027,-4.92962295009141,-2.51378008125731,84.4787529317482
G110,2028,-4.98276310293315,-2.45773614619031,86.3946436523557
G110,2029,-4.80755925858152,-2.1545914445385,88.1598591881026
G110,2030,-4.77251688914703,-2.03842042241193,89.8330867481186
G119,1991,NA,NA,35.5165253027509
G119,1992,-3.30910146944789,-0.210136681192327,38.4071202735646
G119,1993,-4.5535074537428,-1.61917623056814,40.531326805168
G119,1994,-4.58202823965426,-1.79884893381654,45.5598933778666
G119,1995,-5.82748912206749,-2.92586641380521,45.8938642004847
G119,1996,-4.4464723358125,-1.35837818672171,50.8734708031964
G119,1997,NA,NA,52.807245910016
G119,1998,NA,NA,56.0175403538183
G119,1999,NA,NA,58.852335218179
G119,2000,NA,NA,58.4034566242114
G119,2001,-2.00193222525491,0.292235795013643,47.93797725534
G119,2002,-4.13312090361957,-1.96438553681843,50.6242276516614
G119,2003,-4.71466338045073,-2.65126138641757,53.8094356331429
G119,2004,-3.96060521887897,-1.98119418328727,59.1155800806662
G119,2005,-3.25217691111622,-1.30365425806996,58.1712337328427
G119,2006,-2.20687633885763,-0.319977154514056,56.2506064716334
G119,2007,-2.23063099069032,-0.226325369491666,55.4655833186675
G119,2008,-4.49947972354921,-2.49934853733633,61.5966554256653
G119,2009,-9.82484480227928,-7.90820977254945,73.1185442677785
G119,2010,-8.78667410600654,-6.77905855040806,79.0853602158621
G119,2011,-7.3592290910143,-5.18279042391893,84.4281395868501
G119,2012,-6.44425425976693,-4.33226024043014,87.5249422233508
G119,2013,-4.33587408906678,-2.48526792821756,86.1457521987817
G119,2014,-3.61029568671303,-1.77798287986751,85.8960028425428
G119,2015,-3.01586156880175,-1.31582471773003,85.4788295804502
G119,2016,-3.32289798441482,-1.57531551145802,87.2887852777717
G119,2017,-3.35484958845527,-1.63321824707823,84.6875266114545
G119,2018,-3.36376075067219,-1.57489112020037,84.842455263795
G119,2019,-3.80147876642441,-2.05791683486192,85.3779622980915
G119,2020,-11.7162379305323,-10.1286212710238,98.4793285101634
G119,2021,-8.87083404178613,-7.13276521946693,95.9857643117088
G119,2022,-3.71632908094979,-1.49538504738737,91.3648707456406
G119,2023,-6.13521550387354,-3.76210519052077,91.5478853930868
G119,2024,-6.18766382558711,-3.59741379603387,93.3030277959281
G119,2025,-5.61765619006215,-2.8737620589025,94.950415088079
G119,2026,-5.99351622230089,-3.06614593331623,97.3049524386292
G119,2027,-6.11730165426547,-3.08028265651899,99.7657678616904
G119,2028,-6.20859056564176,-3.04323474113786,102.310173376491
G119,2029,-5.98932997745819,-2.67479132442948,104.646502639289
G119,2030,-5.94732097168589,-2.52713222397251,106.943951786558
G120,1993,-4.24413532086065,-1.57120159585761,40.1356870644133
G120,1994,-4.32887731382613,-1.75054076063754,45.0279435606033
G120,1995,-4.9976094297753,-2.33584351855242,45.4735989476358
G120,1996,-3.79288065525134,-1.01524375691327,50.0901346668754
G120,1997,NA,NA,51.7036741571305
G120,1998,NA,NA,54.0320480197621
G120,1999,NA,NA,56.8161179601983
G120,2000,-2.9261897145126,-0.568091807427018,55.3619220821732
G120,2001,-2.17261222689966,0.281270198851286,47.3045214610716
G120,2002,-3.86031678990592,-1.58690694341917,49.8535989996741
G120,2003,-4.24754364449668,-2.05756782131624,52.287337321235
G120,2004,-3.31021060088178,-1.27628457014619,56.490758746339
G120,2005,-2.43766183357528,-0.465031231523766,54.7703987776139
G120,2006,-1.53320121972226,0.349989140856271,52.4737251441183
G120,2007,-1.45714997514169,0.442530377207028,51.0887554751416
G120,2008,-2.96350125530531,-1.08047038127481,55.1425676169781
G120,2009,-7.86737165167941,-6.05229383380829,65.6535835735678
G120,2010,-6.50458659201772,-4.64160864738266,69.3134947318579
G120,2011,-5.00872673250606,-3.05605989297199,72.5964017111862
G120,2012,-4.3762274416622,-2.53197665666804,72.406577964041
G120,2013,-3.27950621091829,-1.60069269997176,71.1857128828926
G120,2014,-3.06916475814704,-1.3826535302005,71.4890054805123
G120,2015,-3.32699365259748,-1.67168950230423,72.658174653595
G120,2016,-3.56708422009077,-1.91754900029119,75.1700085652768
G120,2017,-3.41006590622478,-1.71181293811851,72.9672823271489
G120,2018,-3.39709426905973,-1.66850958279995,73.3792610948519
G120,2019,-4.18816755810561,-2.49049426229801,74.4336829006894
G120,2020,-10.4663525065454,-8.87002777052547,86.8932513029709
G120,2021,-7.1995628783034,-5.51998713367632,84.2752541693526
G120,2022,-4.4834662245655,-2.49943464913246,79.9598863662103
G120,2023,-5.840085417484,-3.70228528871607,80.2391057473587
G120,2024,-6.00066783444626,-3.69529095837087,81.9197706027523
G120,2025,-5.98574755719298,-3.43609343684749,83.7531642112108
G120,2026,-6.14124112888775,-3.44946176359046,85.9892712551402
G120,2027,-6.14200537239774,-3.37666475120348,88.1039002266656
G120,2028,-6.11824467303729,-3.27518723263697,90.1412069907664
G120,2029,-5.93399351160547,-2.98278154430443,91.9701029960238
G120,2030,-5.88527720652013,-2.85204600361967,93.7226562218104
G120,1992,-3.22976746301417,-0.293790394059644,37.8120029685261
G120,1991,NA,NA,34.6755332174778
G163,1996,-4.38078618079556,0.423807960681505,53.0423709529242
G163,1997,-3.07564091437193,1.3114307087205,53.2863998166433
G163,1998,-2.48611534649204,1.5633380595908,57.7832299683371
G163,1999,-1.5847775681634,1.98990341506002,57.9011780841271
G163,2000,-1.33799575820097,2.0554662314371,55.1291814579403
G163,2001,-2.01283423531584,1.22299316373745,54.942526945245
G163,2002,-2.77129597324136,0.292223070464881,55.0431980084099
G163,2003,-3.15974756301583,-0.283716421777646,56.5783602850149
G163,2004,-2.89471792193371,-0.165058797885917,57.0257500068032
G163,2005,-2.65773586827399,-0.0518748671494392,57.4971104292971
G163,2006,-1.58749279678857,0.901345822843328,55.7105184060575
G163,2007,-0.748889446725182,1.76481008767483,53.369298685775
G163,2008,-2.25738752756903,0.293491840677643,54.9782825339696
G163,2009,-6.25396720575637,-3.79777401876074,63.0638111713131
G163,2010,-6.31914027313385,-3.87123929207826,67.2095064086425
G163,2011,-4.24056174408949,-1.63936119391507,69.7753730306895
G163,2012,-3.8012070200099,-1.13477692972202,73.6041708562544
G163,2013,-3.04138104011234,-0.592265369781581,76.0061329731522
G163,2014,-2.54068357028989,-0.231335344341089,76.3596766323184
G163,2015,-1.96042540378596,0.104039759337357,75.1558579985064
G163,2016,-1.47786031946025,0.430759227883435,74.3443195637824
G163,2017,-1.00295797371679,0.763848095455919,71.9537938848198
G163,2018,-0.450472862305608,1.21220959251759,70.229938713712
G163,2019,-0.539225797901003,0.927911034577382,68.5679727831604
G163,2020,-7.01277092951153,-5.65736307330205,78.4726958198237
G163,2021,-5.10684730285503,-3.78959941529772,76.6590741882948
G163,2022,-3.38515984677401,-1.85908511702551,74.0214902586757
G163,2023,-3.54961094275748,-2.10649282828672,73.2150501268422
G163,2024,-3.05576875188173,-1.45609646601633,73.927027266977
G163,2025,-3.16295132481774,-1.44514448130167,74.9583949632315
G163,2026,-3.44455997436097,-1.60690002050483,76.4383931311842
G163,2027,-3.64212819207217,-1.65462461328138,77.5928305588852
G163,2028,-3.5871147410417,-1.45665795127083,78.676787478279
G163,2029,-3.62863647770752,-1.36592387332429,79.8125337880684
G163,2030,-3.65936322042509,-1.24539444505258,81.0198901667602
G163,1992,-5.14017257009282,-0.442634364052297,31.5680231649857
G163,1993,-5.85961745294713,-1.1228884220686,31.9262489764622
G163,1994,-5.05555695705643,-0.60287831730093,33.9919168448577
G163,1995,-7.32695004334398,-2.67419703201806,49.180001999614
GAB,1991,-2.03077183089104,3.6364382181455,NA
GAB,1992,-4.8966786320113,1.07286921574047,NA
GAB,1993,-5.35377143146497,1.20905662332773,NA
GAB,1994,-1.52908053270344,4.77733052042786,NA
GAB,1995,2.64310981178191,10.6463901146107,NA
GAB,1996,2.11520353519139,8.11615221942016,NA
GAB,1997,1.40747158593246,7.29800955431933,NA
GAB,1998,-13.1133719381699,-5.95938570942958,NA
GAB,1999,1.11411520542893,7.52252833424152,NA
GAB,2000,11.1319509450956,16.6502802082611,NA
GAB,2001,4.06745205527112,12.3224857217722,NA
GAB,2002,3.72426300969964,7.81150542602505,NA
GAB,2003,7.75237564601365,11.4994931460851,NA
GAB,2004,6.99264622902274,10.6729103489857,NA
GAB,2005,7.97728045621996,10.5662415446379,NA
GAB,2006,8.67188616712133,10.8683480215363,NA
GAB,2007,8.06238668224341,10.0545790024878,NA
GAB,2008,10.9943359637297,12.6415461742096,NA
GAB,2009,6.77005076328636,8.20243664995973,NA
GAB,2010,2.69755273784075,4.05873278576493,NA
GAB,2011,1.40981034463921,2.51168916436391,NA
GAB,2012,6.2041782262035,7.27325390225661,NA
GAB,2013,-3.06911062001128,-1.51375295724746,NA
GAB,2014,5.97962609769529,7.59540447559674,NA
GAB,2015,-1.11719427608131,0.909043342537743,NA
GAB,2016,-4.71007020405681,-2.38564627470064,NA
GAB,2017,-1.69924489717667,0.827057384795657,NA
GAB,2018,-0.211995909135856,2.19645186226815,NA
GAB,2019,2.12696834003732,4.40165054362877,NA
GAB,2020,-2.18996381839673,1.17251105313283,NA
GAB,2021,-1.92653031566148,0.934657932885817,NA
GAB,2022,-0.889533196015504,1.68006909172689,NA
GAB,2023,1.79309938210093,4.79326929043105,NA
GAB,2024,-3.83589599314453,-0.754831570831361,NA
GAB,2025,-5.40591909183154,-1.96809855152083,NA
GAB,2026,-7.2344187427291,-3.79023209411498,NA
GAB,2027,-8.20883114949377,-4.53390621510321,NA
GAB,2028,-8.78598259408442,-4.89723380061845,NA
GAB,2029,-9.41964116643183,-5.22944479014994,NA
GAB,2030,-10.0896335794064,-5.56671279425605,NA
GBR,1991,-2.76575187991228,-1.43592998283004,25.2249091970763
GBR,1992,-5.40736159721101,-4.03038006551061,26.7162517962847
GBR,1993,-6.62358496080431,-5.17097375479798,31.0857949456581
GBR,1994,-5.7412857026569,-4.02802684775664,36.2309176010212
GBR,1995,-4.98799664258169,-2.95135852179681,40.2121100693661
GBR,1996,-3.64717091230372,-1.6237487541113,43.2335040067163
GBR,1997,-2.01026845883963,0.117159024758628,40.2723921103833
GBR,1998,-0.212819015704541,1.76314295128397,38.3111283814438
GBR,1999,0.759838504363296,2.46183074398417,37.0677921261292
GBR,2000,1.39522798959257,3.05409392851432,31.7550183874297
GBR,2001,0.335649814376142,1.81968092763941,30.5444821072561
GBR,2002,-1.95712915222685,-0.584503277129589,31.3173397882728
GBR,2003,-3.21520359459412,-1.80564142747474,32.9611216100018
GBR,2004,-3.16420907626204,-1.69706427387106,35.9022165567726
GBR,2005,-3.15024353904811,-1.55210119899996,37.0830649387417
GBR,2006,-2.75896410282887,-1.14698125999465,37.6784430836704
GBR,2007,-2.65356844358901,-0.962620991210233,38.0791732944375
GBR,2008,-5.08703564257028,-3.53564257028112,45.0224021084337
GBR,2009,-10.0568051952412,-8.58327920547623,58.223194443189
GBR,2010,-9.21927968801774,-6.68352239559405,68.7673331248644
GBR,2011,-7.37758557431477,-4.57677479113913,73.2054204584414
GBR,2012,-7.44937168665735,-5.08917760537779,76.0296782137053
GBR,2013,-5.34389155258255,-3.9435577628566,77.0765162142878
GBR,2014,-5.52887119237761,-3.69462994640577,78.9004539026284
GBR,2015,-4.59401257845883,-3.08105972967741,79.3455715799673
GBR,2016,-3.31228707927367,-1.68684680251752,78.8260960161073
GBR,2017,-2.49111396881222,-0.66675246172596,77.2244369939332
GBR,2018,-2.27007894795531,-0.581655751232168,76.5641842416313
GBR,2019,-2.47224498986312,-1.02837119128206,75.7706740748666
GBR,2020,-13.1729424393602,-12.0338333604312,93.1234626710137
GBR,2021,-7.72481841253172,-5.58024853417345,91.6495580642338
GBR,2022,-4.55560182201907,-0.912434472702171,89.8105150829551
GBR,2023,-6.05421614533866,-3.65017510793251,91.7843673522832
GBR,2024,-5.74874192780119,-3.78594936704421,93.6840513940952
GBR,2025,-4.33648472847138,-1.8151839618054,94.5621087503374
GBR,2026,-3.60860018723659,-0.972354501250074,95.8549736185215
GBR,2027,-2.97720687042749,-0.234458767662796,96.4171570661171
GBR,2028,-2.74060075378002,0.127597013409352,96.8199400004356
GBR,2029,-2.52221382546219,0.453928574840003,96.8498860342499
GBR,2030,-2.23579503079157,0.670324549041065,96.4436619083111
GEO,2005,2.14456912801112,3.14980876173896,NA
GEO,2006,3.28376530295549,4.01452639486492,NA
GEO,2007,0.809171858186231,1.36741675824805,NA
GEO,2008,-1.92192957854211,-1.30746283878534,NA
GEO,2009,-6.36451180256234,-5.43877360182576,NA
GEO,2010,-4.47657020045418,-3.54649106652219,NA
GEO,2011,-0.80775880648483,0.295715893579827,NA
GEO,2012,-0.709675729217505,0.199207945519305,NA
GEO,2013,-1.24820360565531,-0.433102271189515,NA
GEO,2014,-1.77873340556621,-0.995618243717319,NA
GEO,2015,-1.16317900531719,-0.208385685521861,NA
GEO,2016,-1.48976251601155,-0.387630860487607,NA
GEO,2017,-0.451606318922891,0.713131740679622,NA
GEO,2018,-0.802560406978743,0.344227687090241,NA
GEO,2019,-1.82487233546347,-0.596346994619586,NA
GEO,2020,-9.15758434610825,-7.61244963147041,NA
GEO,2021,-5.97215724655796,-4.65526256847771,NA
GEO,2022,-2.19827075315337,-1.1544572333594,NA
GEO,2023,-2.32857583837209,-0.851019567482129,NA
GEO,2024,-2.29507235037086,-0.680388096943389,NA
GEO,2025,-2.27402218191196,-0.454705106114811,NA
GEO,2026,-2.28485141212998,-0.53702222308012,NA
GEO,2027,-2.19001175285381,-0.47436364278911,NA
GEO,2028,-2.09124220143904,-0.432003721975779,NA
GEO,2029,-2.09650547641309,-0.454749260753299,NA
GEO,2030,-2.11111581441811,-0.565699572905672,NA
GEO,1995,NA,NA,NA
GEO,1996,-5.90645964294695,-4.45813175760624,NA
GEO,1997,-6.78784606808183,-4.97047964771708,NA
GEO,1998,-3.99681139582809,-1.51485481935271,NA
GEO,1999,-4.72380291535597,-2.14302662282204,NA
GEO,2000,-1.9206746022567,0.813091471689792,NA
GEO,2001,-0.707242067829712,1.00485185023246,NA
GEO,2002,-0.186328623163827,1.72746582983275,NA
GEO,2003,-0.547683272417514,1.36724659299222,NA
GEO,2004,3.59174174768816,4.98685273558939,NA
GHA,2015,-4.00738813309177,0.937615863488542,NA
GHA,2016,-6.74580746689782,-1.49569681237808,NA
GHA,2017,-3.96631129489281,1.19815571670278,NA
GHA,2018,-6.79124437198349,-1.3510262615363,NA
GHA,2019,-7.51919832587463,-1.97451372597778,NA
GHA,2020,-17.442900286561,-11.1666312957976,NA
GHA,2021,-12.0318218483652,-4.77105755144842,NA
GHA,2022,-11.7598921666651,-4.32302416485273,NA
GHA,2023,-3.36626574823511,-0.318624379362784,NA
GHA,2024,-7.31385689174007,-3.30525931110408,NA
GHA,2025,-2.72843806156811,1.45289977656215,NA
GHA,2026,-1.90607142367947,1.50000000000002,NA
GHA,2027,-1.70251580263076,1.49999999999999,NA
GHA,2028,-1.92422052599881,1.49999999999995,NA
GHA,2029,-2.09517143276858,1.5,NA
GHA,2030,-2.51301932736457,1,NA
GHA,1991,-1.4726309580547,-0.817970696443539,NA
GHA,1992,-4.50055069225913,-3.71005864705754,NA
GHA,1993,-5.38849821344744,-3.95880803950086,NA
GHA,1994,-4.99406855070525,-3.19862425086389,NA
GHA,1995,-4.52101562507695,-2.77374568288928,NA
GHA,1996,-5.61285130884887,-3.48287474509269,NA
GHA,1997,-6.14198567366769,-3.60280711232732,NA
GHA,1998,-5.27057637618341,-2.46060211374759,NA
GHA,1999,-5.64441243990604,-3.39368454792749,NA
GHA,2000,-3.98034992494667,-0.958703950646021,NA
GHA,2001,-3.63663851877762,-1.17771675386855,NA
GHA,2002,-2.72571020293642,-0.892542781199342,NA
GHA,2003,-1.99363597070021,0.518505557006385,NA
GHA,2004,-2.02437773660552,-0.249616121363611,NA
GHA,2005,-1.87377326352907,-0.393071829718554,NA
GHA,2006,-3.10778555238989,-1.71946400684807,NA
GHA,2007,-4.91490572996967,-3.62409584839948,NA
GHA,2008,-5.5569045299146,-3.99433614218551,NA
GHA,2009,-5.0457953391705,-3.06884508546488,NA
GHA,2010,-7.12847372420309,-4.9134825026761,NA
GHA,2011,-5.46526804034671,-3.48897733902099,NA
GHA,2012,-8.35701711042964,-5.74316727480553,NA
GHA,2013,-9.11692464289695,-5.58458404507052,NA
GHA,2014,-7.81200406787057,-3.34975328990836,NA
GIN,1991,-3.24832535646031,-1.56606860674376,NA
GIN,1992,-0.890622713718933,0.295644246455972,NA
GIN,1993,-2.33221536054015,-1.38065055782107,NA
GIN,1994,-2.59108531865969,-1.45057563392644,NA
GIN,1995,-1.07079731352494,-0.0396692985166988,NA
GIN,1996,-2.20128048503862,-1.22662721297818,NA
GIN,1997,0.0663761893502208,1.24802840972762,NA
GIN,1998,2.46082946791181,3.4968193303836,NA
GIN,1999,-1.29869185821132,-0.179494188902685,NA
GIN,2000,-2.42087373261486,-1.14807243759838,NA
GIN,2001,-3.23005215820944,-2.022899820318,NA
GIN,2002,-3.37334162464707,-2.04876757645719,NA
GIN,2003,-4.65486472122324,-3.03877563147459,NA
GIN,2004,-3.84565937033719,-1.84563387610034,NA
GIN,2005,-1.0553761006366,0.948937292425619,NA
GIN,2006,-2.12891200294551,0.340022091310751,NA
GIN,2007,1.28067680715867,2.84730854644849,NA
GIN,2008,0.384786588909692,2.10187582937652,NA
GIN,2009,-4.86805383279583,-3.44005829818904,NA
GIN,2010,-9.66050428733421,-8.26705059436595,NA
GIN,2011,-0.920975739330618,0.54801221887728,NA
GIN,2012,23.7173767764081,25.0226182619139,NA
GIN,2013,-3.85729885028418,-3.00493010128758,NA
GIN,2014,-3.01382109383306,-2.04599832332518,NA
GIN,2015,-6.53065971148526,-5.70720990827195,NA
GIN,2016,-0.0837874653225507,1.012026491274,NA
GIN,2017,-1.98477179304279,-1.07425893029918,NA
GIN,2018,-0.973695607372993,-0.151066651354774,NA
GIN,2019,-0.169143419801764,0.29822362314535,NA
GIN,2020,-3.08145535542384,-2.41089413731778,NA
GIN,2021,-1.70498240841015,-1.21631876237022,NA
GIN,2022,-1.88100455095788,-1.25301038951706,NA
GIN,2023,-3.8584834591104,-3.07425904167034,NA
GIN,2024,-4.99065597946972,-3.83449429537121,NA
GIN,2025,-3.2,-1.9275003857309,NA
GIN,2026,-2.99999999999998,-1.38145291680709,NA
GIN,2027,-2.70000000000002,-0.903899369880969,NA
