ISO3,year,CPI,infl,cbrate,USDfx,REER,HPI,unemp,inv_GDP,gen_govexp_GDP,gen_govrev_GDP,govdebt_GDP
MDA,2021,181.26145935058594,5.106411457061768,6.5,17.680465698242188,128.4020538330078,NA,3.250999927520752,26.856000900268555,34.58100128173828,31.964000701904297,32.118778228759766
MDA,2022,233.35110473632812,28.73729705810547,20,18.89719009399414,154.61326599121094,NA,3.1089999675750732,27.309999465942383,36.56800079345703,33.327999114990234,34.48603057861328
MDA,2023,264.65985107421875,16.831680297851562,6,18.163938522338867,173.2819366455078,NA,1.5732500553131104,20.084590911865234,38.83000183105469,33.70000076293945,34.261802673339844
MDA,2024,277.0399169921875,4.677735328674316,NA,17.791908264160156,180.22119140625,NA,1.4277499914169312,21.131229400634766,38.04100036621094,34.14799880981445,38.13199996948242
MDA,2025,299.0925598144531,7.960097789764404,NA,18.20013427734375,NA,NA,3.500999927520752,21.85300064086914,39.832000732421875,34.72100067138672,36.28499984741211
MCO,1990,NA,NA,NA,0.8301268219947815,NA,NA,NA,24.416671752929688,NA,NA,NA
MCO,1991,NA,NA,NA,0.8601351380348206,NA,NA,NA,23.580902099609375,NA,NA,NA
MCO,1992,NA,NA,NA,0.8070369958877563,NA,NA,NA,21.805700302124023,NA,NA,NA
MCO,1993,NA,NA,NA,0.8633538484573364,NA,NA,NA,19.295034408569336,NA,NA,NA
MCO,1994,NA,NA,NA,0.8464037775993347,NA,NA,NA,20.0277099609375,NA,NA,NA
MCO,1995,NA,NA,NA,0.7609466314315796,NA,NA,NA,20.18709945678711,NA,NA,NA
MCO,1996,NA,NA,NA,0.7798563838005066,NA,NA,NA,19.22198486328125,NA,NA,NA
MCO,1997,NA,NA,NA,0.8897979259490967,NA,NA,NA,18.894107818603516,NA,NA,NA
MCO,1998,NA,NA,NA,0.8993753790855408,NA,NA,NA,20.126707077026367,NA,NA,NA
MCO,1999,NA,NA,NA,0.9382830858230591,NA,NA,NA,20.73099708557129,NA,NA,NA
MCO,2000,NA,NA,NA,1.0827051401138306,NA,NA,3.5999999046325684,21.857877731323242,NA,NA,NA
MCO,2001,NA,NA,NA,1.1165330410003662,NA,NA,NA,21.514650344848633,NA,NA,NA
MCO,2002,NA,NA,NA,1.0575590133666992,NA,NA,NA,20.7001895904541,NA,NA,NA
MCO,2003,NA,NA,NA,0.8840479254722595,NA,NA,NA,20.650617599487305,NA,NA,NA
MCO,2004,NA,NA,NA,0.803921639919281,NA,NA,NA,21.364368438720703,NA,NA,NA
MCO,2005,NA,NA,NA,0.8038001656532288,NA,NA,NA,21.911354064941406,NA,NA,NA
MCO,2006,NA,NA,NA,0.7964327335357666,NA,NA,NA,22.68518829345703,NA,NA,NA
MCO,2007,NA,NA,NA,0.729672372341156,NA,NA,NA,23.56910514831543,NA,NA,NA
MCO,2008,NA,NA,NA,0.6799226999282837,NA,NA,NA,23.467103958129883,NA,NA,NA
MCO,2009,NA,NA,NA,0.716957688331604,NA,NA,NA,20.717758178710938,NA,NA,NA
MCO,2010,NA,NA,NA,0.7543089985847473,NA,NA,NA,21.33786964416504,NA,NA,NA
MCO,2011,NA,NA,NA,0.7184138894081116,NA,NA,NA,22.499645233154297,NA,NA,NA
MCO,2012,NA,NA,NA,0.7783381342887878,NA,NA,NA,21.829565048217773,NA,NA,NA
MCO,2013,NA,NA,NA,0.7529451251029968,NA,NA,NA,21.52044105529785,NA,NA,NA
MCO,2014,NA,NA,NA,0.7527282238006592,NA,NA,NA,21.836471557617188,NA,NA,NA
MCO,2015,NA,NA,NA,0.9012964367866516,NA,NA,NA,21.716541290283203,NA,NA,NA
MCO,2016,NA,NA,NA,0.9034214615821838,NA,NA,6.329999923706055,21.59786033630371,NA,NA,NA
MCO,2017,NA,NA,NA,0.8852055072784424,NA,NA,NA,22.181398391723633,NA,NA,NA
MCO,2018,NA,NA,NA,0.8467726707458496,NA,NA,NA,22.611574172973633,NA,NA,NA
MCO,2019,NA,NA,NA,0.8932762742042542,NA,NA,NA,23.025074005126953,NA,NA,NA
